"Sample_ID","Spike_Index","Time_s"
"S0001",75,12.2597224251647
"S0001",76,12.4228712218509
"S0001",77,12.601877713229
"S0001",78,12.6838041558144
"S0001",79,12.7562262350584
"S0001",80,14.6664928979689
"S0001",81,14.6996023896651
"S0001",82,14.8522968020088
"S0001",83,14.8603914013416
"S0001",84,14.923392953186
"S0001",85,15.0753177044176
"S0001",86,15.2124507514344
"S0001",87,15.2376618311337
"S0001",88,15.3367195368811
"S0001",89,15.4937643795953
"S0001",90,15.5586098357588
"S0001",91,15.6538107468019
"S0001",92,15.7135773877422
"S0001",93,15.9003786178977
"S0001",94,16.0054854989401
"S0001",95,16.0208685838709
"S0001",96,16.0297192392649
"S0001",97,16.0460237258403
"S0001",98,16.0762255012173
"S0001",99,16.106780680002
"S0001",100,16.1598327184488
"S0001",101,16.1859330005832
"S0001",102,16.2718665929919
"S0001",103,16.2962250464624
"S0001",104,16.5692301648609
"S0001",105,16.5817213972794
"S0001",106,16.5912820448243
"S0001",107,16.6331872625681
"S0001",108,16.6556132472124
"S0001",109,16.8105452959754
"S0001",110,16.843161425089
"S0001",111,16.8674536784217
"S0001",112,16.8919613302149
"S0001",113,17.0476246308813
"S0001",114,17.3230120841046
"S0001",115,17.6039801272183
"S0001",116,17.8630194070536
"S0001",117,18.0959625221647
"S0001",118,18.2306700838433
"S0001",119,18.4193165861618
"S0001",120,18.5784797125605
"S0001",121,18.7380280423327
"S0001",122,19.0078186987422
"S0001",123,19.2496340856909
"S0001",124,19.4604017398793
"S0001",125,19.6489447909671
"S0001",126,19.8114230147477
"S0001",127,20.0436484768464
"S0001",128,21.2284692988767
"S0001",129,22.024829932399
"S0001",130,22.2007628487102
"S0001",131,22.3307691023766
"S0001",132,22.408982805648
"S0001",133,22.4917744343595
"S0001",134,22.6452601975404
"S0001",135,22.767900549526
"S0001",136,22.8690749862872
"S0001",137,22.9492550975336
"S0001",138,23.0355958704141
"S0001",139,23.1954159090517
"S0001",140,23.3325771744018
"S0001",141,23.4994435713537
"S0001",142,23.6400599094885
"S0001",143,23.8510212926726
"S0001",144,23.9593032060108
"S0001",145,24.0753227645041
"S0001",146,24.154734631019
"S0001",147,24.3386965718289
"S0001",148,24.4726352462554
"S0001",149,24.6626814245473
"S0001",150,24.7993374291588
"S0001",151,24.9085197994887
"S0001",152,25.0017031489615
"S0001",153,25.1661511631463
"S0001",154,25.3207707705262
"S0001",155,25.4774628825749
"S0001",156,25.6815567973848
"S0001",157,25.8066185469047
"S0001",158,25.9091551329755
"S0001",159,26.0133101086981
"S0001",160,26.1588017734268
"S0001",161,26.3412146008533
"S0001",162,26.6990957412575
"S0001",163,26.8714134578786
"S0001",164,26.9497675955969
"S0001",165,27.0462661228531
"S0001",166,27.0753386394916
"S0001",167,27.1110737319432
"S0001",168,27.1534514048469
"S0001",169,27.4100546232271
"S0001",170,27.5992493852079
"S0001",171,28.1920690985311
"S0002",1,0
"S0002",2,0.660165743727199
"S0002",3,1.24636395663716
"S0002",4,1.59952214279554
"S0002",5,2.06989693703952
"S0002",6,2.6470470534537
"S0002",7,3.28616221285187
"S0002",8,3.76460853762115
"S0002",9,4.32571030436884
"S0002",10,4.85342269640023
"S0002",11,5.41625317104507
"S0002",12,6.18109929677984
"S0002",13,6.76445303320201
"S0002",14,7.39741868813936
"S0002",15,11.5158661080938
"S0002",16,12.2538532584275
"S0002",17,12.8478605015044
"S0002",18,14.6194912156142
"S0002",19,15.1577902805039
"S0002",20,15.2896695490103
"S0002",21,15.41708290524
"S0002",22,15.6319926082639
"S0002",23,16.1052845931668
"S0002",24,16.1480256505763
"S0002",25,16.2374081865486
"S0002",26,16.3049428103798
"S0002",27,16.4318923612578
"S0002",28,16.5089214221917
"S0002",29,16.6833916063875
"S0002",30,16.8346388845879
"S0002",31,16.9172596760954
"S0002",32,17.3484455235976
"S0002",33,17.6583438646287
"S0002",34,18.3116899346302
"S0002",35,19.3949659097538
"S0002",36,20.4929500093717
"S0002",37,21.397903993115
"S0002",38,22.5105134133315
"S0002",39,23.2241154103819
"S0002",40,24.0059893523336
"S0002",41,25.3133727683395
"S0002",42,26.1265155110442
"S0002",43,27.2692361838657
"S0002",44,28.0632616614862
"S0002",45,28.7909221215283
"S0002",46,29.6550145870279
"S0002",47,30.821456093794
"S0002",48,32.6809693408071
"S0002",49,35.2487223752647
"S0002",50,38.3288854093163
"S0002",51,38.4549293903812
"S0002",52,38.7687199846654
"S0002",53,39.1866107798259
"S0002",54,39.5809592844902
"S0002",55,39.797629846835
"S0002",56,39.9360572023922
"S0002",57,40.164994584858
"S0002",58,40.4159447529066
"S0002",59,40.6358061381333
"S0002",60,40.8486959425861
"S0002",61,41.0125990064336
"S0002",62,41.4178936743665
"S0002",63,41.5986893545797
"S0002",64,41.8828285342162
"S0002",65,42.2245485888952
"S0002",66,42.3913179399482
"S0002",67,42.6964576730172
"S0002",68,42.8881801895928
"S0002",69,43.3207862630778
"S0002",70,43.5400241815352
"S0002",71,43.7827786547748
"S0002",72,44.0490421515763
"S0002",73,44.2321321507759
"S0002",74,44.5136606476169
"S0002",75,44.7961765155898
"S0002",76,45.1368736854389
"S0002",77,45.595761539006
"S0002",78,45.8818506070944
"S0002",79,46.2443695514856
"S0002",80,46.4610020988699
"S0002",81,46.7882286853512
"S0002",82,47.359682024517
"S0002",83,47.6942539776233
"S0002",84,48.8893613815238
"S0002",85,48.9854770137106
"S0002",86,49.1107066679481
"S0002",87,49.1730614069325
"S0002",88,49.3456624612484
"S0002",89,49.448056777399
"S0002",90,49.7299758796389
"S0002",91,50.6680592748247
"S0002",92,51.0068502091044
"S0002",93,51.7865771427747
"S0002",94,52.0554981408734
"S0002",95,52.930516302865
"S0002",96,53.4802388142137
"S0002",97,54.1666101861306
"S0002",98,54.2683847263987
"S0002",99,54.7831394016962
"S0002",100,55.234282937985
"S0002",101,55.5541011286102
"S0002",102,56.0700706666559
"S0002",103,56.2487120403753
"S0002",104,56.4737179269308
"S0002",105,56.6739133657238
"S0002",106,56.7115128255638
"S0002",107,56.7765534705301
"S0002",108,56.8469202616525
"S0002",109,56.9641728675391
"S0002",110,57.0611577262951
"S0002",111,57.1624862130772
"S0002",112,57.3621930182458
"S0002",113,57.4495206574577
"S0002",114,58.1725949507261
"S0002",115,58.26126361716
"S0002",116,58.4560623740827
"S0002",117,58.6713921241762
"S0002",118,59.1180608070432
"S0002",119,59.7533135966767
"S0002",120,60.3379406634493
"S0002",121,60.8159305410802
"S0002",122,61.5938242337153
"S0002",123,61.7674586506595
"S0002",124,62.2596031901089
"S0002",125,62.5549963076104
"S0002",126,66.7811515734968
"S0002",127,67.3281942056505
"S0002",128,67.412945540656
"S0002",129,67.5865774664977
"S0002",130,67.7795007786894
"S0002",131,67.8319823183057
"S0002",132,67.9568740443151
"S0002",133,68.3947726823672
"S0002",134,68.6921169680186
"S0002",135,68.9602038522253
"S0002",136,69.5721990311662
"S0002",137,69.6570491907491
"S0002",138,69.7960475222943
"S0002",139,69.8659749674992
"S0002",140,70.0998592131326
"S0002",141,70.2147131976186
"S0002",142,70.2610608444757
"S0002",143,70.4066777371804
"S0002",144,70.5354631029475
"S0002",145,70.8525566536769
"S0002",146,71.0063057815614
"S0002",147,71.4440001311533
"S0002",148,71.8819906115077
"S0002",149,72.1057467547919
"S0002",150,72.8860183750312
"S0002",151,73.1463076890464
"S0002",152,73.3883046371911
"S0002",153,73.7252460220086
"S0002",154,73.8593209636948
"S0002",155,74.4451058759924
"S0002",156,74.6220409990735
"S0002",157,74.7016598217698
"S0002",158,75.3394670778843
"S0002",159,75.6286546306752
"S0002",160,75.8046840275083
"S0003",1,0
"S0003",2,0.724609371664477
"S0003",3,1.18944312443794
"S0003",4,1.47996454446808
"S0003",5,1.97938902332049
"S0003",6,2.38229789004341
"S0003",7,2.44925944619036
"S0003",8,2.56549035531537
"S0003",9,2.63433410690819
"S0003",10,2.75964513456711
"S0003",11,2.96173310537582
"S0003",12,3.1156770671677
"S0003",13,3.21530855648007
"S0003",14,3.76008569468532
"S0003",15,3.93615613780575
"S0003",16,4.01545036343935
"S0003",17,4.17201195254526
"S0003",18,4.2160907915482
"S0003",19,4.29842408005539
"S0003",20,4.37039941876438
"S0003",21,4.50434998834585
"S0003",22,4.59959283519618
"S0003",23,4.73614174100286
"S0003",24,5.47658782397417
"S0003",25,5.90031188151783
"S0003",26,6.18154641713222
"S0003",27,6.3686886942292
"S0003",28,6.63292024382968
"S0003",29,7.92486386780844
"S0003",30,8.60748561456471
"S0003",31,10.0525115446271
"S0003",32,10.3750415356125
"S0003",33,11.2662447315202
"S0003",34,11.9565618715389
"S0003",35,12.8824609924282
"S0003",36,14.0617165529935
"S0003",37,14.9670173216487
"S0003",38,15.5473890524982
"S0003",39,16.7895704817811
"S0003",40,17.6781668718787
"S0003",41,19.6673637080821
"S0003",42,21.8965547598781
"S0003",43,24.1631665788474
"S0003",44,24.4002151061944
"S0003",45,24.867882558336
"S0003",46,25.4827250673269
"S0003",47,25.6810268110775
"S0003",48,25.85911058641
"S0003",49,26.0550871409116
"S0003",50,26.2261169126798
"S0003",51,26.4814629816547
"S0003",52,26.6385802575051
"S0003",53,26.8686245638874
"S0003",54,26.9839137204336
"S0003",55,27.1851219148983
"S0003",56,27.7047815815426
"S0003",57,28.4657424813158
"S0003",58,28.7615683835093
"S0003",59,28.9254627738221
"S0003",60,29.2226875960122
"S0003",61,29.6152964343582
"S0003",62,29.9290851801475
"S0003",63,30.2166840602508
"S0003",64,30.5827078199555
"S0003",65,30.8250900338616
"S0003",66,32.0186954320264
"S0003",67,32.4294425536756
"S0003",68,32.7324854151674
"S0003",69,33.1501473283251
"S0003",70,33.321516714285
"S0003",71,33.4702914941563
"S0003",72,33.697007524391
"S0003",73,33.7829875844424
"S0003",74,33.8991901973539
"S0003",75,33.9686741080926
"S0003",76,34.8070360474784
"S0003",77,35.2759137401432
"S0003",78,36.0377164160035
"S0003",79,36.9005139376563
"S0003",80,38.3807551797377
"S0003",81,38.7483580436934
"S0003",82,39.3110182504134
"S0003",83,39.6160160262588
"S0003",84,39.9485907104563
"S0003",85,40.2553505754113
"S0003",86,40.5160468595491
"S0003",87,40.9864303958368
"S0003",88,41.389557734573
"S0003",89,41.8991411378475
"S0003",90,46.831869448196
"S0003",91,47.5332016204769
"S0003",92,47.6604158799937
"S0003",93,47.9179651173497
"S0003",94,48.420453697239
"S0003",95,48.6440903558166
"S0003",96,48.9672818083865
"S0003",97,49.0069680645049
"S0003",98,49.0942643754861
"S0003",99,49.1369834778119
"S0003",100,49.1758516152234
"S0003",101,49.2008578961418
"S0003",102,49.3027742640986
"S0003",103,49.5493898875552
"S0003",104,49.8235362226516
"S0003",105,50.2193245371827
"S0003",106,50.3345752553733
"S0003",107,50.6721323745433
"S0003",108,50.811568786077
"S0003",109,50.8680971392737
"S0003",110,51.0242961964004
"S0003",111,51.27222596374
"S0003",112,51.5638328889938
"S0003",113,51.7121603152448
"S0003",114,51.8654728665941
"S0003",115,51.9127675367783
"S0003",116,52.2321748374525
"S0003",117,52.4259746554918
"S0003",118,52.508360025118
"S0003",119,52.6489302934466
"S0003",120,56.3204236311225
"S0003",121,56.4413851343634
"S0003",122,56.6180406568199
"S0003",123,57.0451297866943
"S0003",124,57.3767529019298
"S0003",125,57.6951969843983
"S0003",126,57.9684040291788
"S0003",127,58.2096778360139
"S0003",128,58.3793573549705
"S0003",129,58.460352340065
"S0003",130,58.5602615807917
"S0003",131,58.6513317923467
"S0003",132,58.7033786617171
"S0003",133,58.7991111552884
"S0003",134,58.8903806015983
"S0003",135,58.9745038795901
"S0003",136,59.0325585080307
"S0003",137,59.308433031382
"S0003",138,59.7393185290296
"S0003",139,60.1811698300765
"S0003",140,60.6681976939264
"S0003",141,60.971286010086
"S0003",142,61.1258976728065
"S0003",143,61.513509281457
"S0003",144,61.6502169616581
"S0003",145,61.8859396450016
"S0003",146,62.2831344634766
"S0003",147,62.6845664698502
"S0003",148,63.0470642689875
"S0003",149,63.2296904827953
"S0003",150,63.6035677868574
"S0003",151,64.0846185474339
"S0003",152,64.4031889213139
"S0004",1,0
"S0004",2,0.454626724759327
"S0004",3,0.878948202246902
"S0004",4,1.53623958831297
"S0004",5,1.88780450410592
"S0004",6,2.32622282182894
"S0004",7,2.77296382173945
"S0004",8,3.18460914911833
"S0004",9,3.50805237285872
"S0004",10,4.00445746462901
"S0004",11,4.50759995606218
"S0004",12,5.10314900903731
"S0004",13,5.5580321586223
"S0004",14,7.36141082071677
"S0004",15,9.22929009036139
"S0004",16,10.8665090276392
"S0004",17,13.1927523857384
"S0004",18,13.8748295101583
"S0004",19,14.52925267474
"S0004",20,15.0507093161695
"S0004",21,15.6567558176603
"S0004",22,16.1279113701983
"S0004",23,16.7431569384037
"S0004",24,17.3832485919787
"S0004",25,18.0100148544312
"S0004",26,18.4460048934293
"S0004",27,19.0158203587918
"S0004",28,19.5092184786856
"S0004",29,20.0334604984458
"S0004",30,20.5896192434993
"S0004",31,21.0968332137708
"S0004",32,21.7009536009064
"S0004",33,22.1239586240805
"S0004",34,22.7491263388587
"S0004",35,23.2825333217824
"S0004",36,28.1958532098415
"S0004",37,29.31878867607
"S0004",38,29.491258670929
"S0004",39,29.7595931531108
"S0004",40,29.8216306618709
"S0004",41,30.0310637593894
"S0004",42,30.2882526181679
"S0004",43,30.5129547125138
"S0004",44,30.7054657590546
"S0004",45,31.1089152806407
"S0004",46,31.4940330554663
"S0004",47,31.8917441956467
"S0004",48,32.1257431826648
"S0004",49,32.5634047585333
"S0004",50,32.7478487245468
"S0004",51,33.0528555491667
"S0004",52,33.3600595124707
"S0004",53,33.7327525505478
"S0004",54,34.2553978066
"S0004",55,34.4416428818508
"S0004",56,34.6819123092855
"S0004",57,35.0259905989192
"S0004",58,35.2764582685941
"S0004",59,35.4441829699583
"S0004",60,35.9301912634589
"S0004",61,36.0514980629388
"S0004",62,36.1497729147493
"S0004",63,36.3255427501263
"S0004",64,36.8602066997213
"S0004",65,37.0571310605414
"S0004",66,37.2063636702022
"S0004",67,37.3491462441241
"S0004",68,37.56927489926
"S0004",69,37.6953682646372
"S0004",70,37.7981029111434
"S0004",71,38.4884397982221
"S0004",72,39.1224316611573
"S0004",73,39.4106002389471
"S0004",74,40.3176854797519
"S0004",75,40.5042560542801
"S0004",76,40.6278400309208
"S0004",77,40.728263203376
"S0004",78,41.0114466119392
"S0004",79,41.5798610627043
"S0004",80,42.3263699272868
"S0004",81,42.6923700773938
"S0004",82,42.8823476357082
"S0004",83,43.5337956217827
"S0004",84,44.0458391593836
"S0004",85,44.6419636077898
"S0004",86,45.1887910051957
"S0004",87,45.5186720727173
"S0004",88,46.2891476710255
"S0004",89,46.8897245044553
"S0004",90,47.1373803481184
"S0004",91,47.2258849712969
"S0004",92,47.3161942933969
"S0004",93,47.5341779645957
"S0004",94,47.657132689373
"S0004",95,47.7751620021166
"S0004",96,48.2836406859553
"S0004",97,48.5427899451009
"S0004",98,48.6172043226503
"S0004",99,48.7169689841713
"S0004",100,48.8290295446376
"S0004",101,48.9163172464321
"S0004",102,48.9652451780349
"S0004",103,49.0169157975196
"S0004",104,49.0945391372763
"S0004",105,49.3183403404114
"S0004",106,49.8280795739909
"S0004",107,50.562910632259
"S0004",108,51.1171787515371
"S0004",109,51.2942374260685
"S0004",110,51.5089278898749
"S0004",111,51.6245579507595
"S0004",112,51.7825245222285
"S0004",113,51.8509439530916
"S0004",114,52.376302020335
"S0004",115,52.4843787274092
"S0004",116,52.5854723401171
"S0004",117,53.0470041854932
"S0004",118,53.8839268701596
"S0004",119,53.9976811379746
"S0004",120,54.0298673628591
"S0004",121,54.2319046589937
"S0004",122,54.3173469933196
"S0004",123,54.3835329674345
"S0004",124,54.4419681313244
"S0004",125,54.4905497014857
"S0004",126,54.5948576776636
"S0004",127,54.9035398342487
"S0004",128,54.935346503718
"S0004",129,55.1378958748846
"S0004",130,55.5973910076886
"S0004",131,55.7053805778761
"S0004",132,56.4714718599048
"S0004",133,56.4929019718087
"S0004",134,56.7062262138438
"S0004",135,56.7517102846759
"S0004",136,56.8388683254919
"S0004",137,56.9025811989561
"S0004",138,57.1055172209077
"S0004",139,57.3160532876101
"S0004",140,57.8792192422612
"S0004",141,58.0647093863361
"S0004",142,61.0622565723624
"S0004",143,61.5713449942061
"S0004",144,62.005557886464
"S0004",145,62.4568230696106
"S0004",146,62.7744723787161
"S0004",147,63.2031092861896
"S0004",148,63.6093367928674
"S0004",149,63.776194437963
"S0004",150,64.142560096872
"S0004",151,64.7399785749081
"S0004",152,65.0771410102322
"S0004",153,65.3085166618417
"S0004",154,65.7860408211537
"S0004",155,66.3177395086666
"S0004",156,66.7372628779402
"S0004",157,66.8336835621251
"S0004",158,66.9357427784255
"S0004",159,67.0995119510573
"S0004",160,67.2249850782114
"S0004",161,67.3206071714209
"S0004",162,67.6886065533609
"S0004",163,68.1470084535987
"S0004",164,68.3338635443393
"S0004",165,68.5600003175869
"S0004",166,68.8770428657403
"S0004",167,69.1018870878262
"S0004",168,69.5783166315498
"S0004",169,69.834260856952
"S0004",170,70.4571412566487
"S0004",171,71.0119184354459
"S0004",172,71.1559170037163
"S0004",173,71.5849666798059
"S0004",174,71.885149173853
"S0005",1,0
"S0005",2,0.0689728544149338
"S0005",3,0.10874058199122
"S0005",4,0.13566920168943
"S0005",5,0.16559811594222
"S0005",6,0.224977347616269
"S0005",7,0.270184040696379
"S0005",8,0.30485109819797
"S0005",9,0.350212778609454
"S0005",10,0.404013781080158
"S0005",11,0.452918287462092
"S0005",12,0.512185941492802
"S0005",13,0.548528480888004
"S0005",14,0.649940624397424
"S0005",15,0.673581501463287
"S0005",16,0.698428591791283
"S0005",17,0.741356493896233
"S0005",18,0.776471021256952
"S0005",19,0.81765013427494
"S0005",20,0.907452276853035
"S0005",21,0.965860978695383
"S0005",22,0.980764988880227
"S0005",23,0.992953467829324
"S0005",24,0.999135045338059
"S0005",25,1.0090580245766
"S0005",26,1.02324762561631
"S0005",27,1.08350976322101
"S0005",28,1.09228591956173
"S0005",29,1.10139661743842
"S0005",30,1.1186037343029
"S0005",31,1.13315859988372
"S0005",32,1.14826816244213
"S0005",33,1.17980022098877
"S0005",34,1.28713386640948
"S0005",35,1.35394162327114
"S0005",36,1.43730267795944
"S0005",37,1.73440834174142
"S0005",38,1.79447367055298
"S0005",39,1.88117391787868
"S0005",40,1.96132554519454
"S0005",41,1.9853672116387
"S0005",42,1.99307587888999
"S0005",43,2.0015656270359
"S0005",44,2.03521121402544
"S0005",45,2.04947648504783
"S0005",46,2.06334888293026
"S0005",47,2.1066754263578
"S0005",48,2.11803207321181
"S0005",49,2.13688766937835
"S0005",50,2.1798325471
"S0005",51,2.18422082767939
"S0005",52,2.21537630153849
"S0005",53,2.24180950236016
"S0005",54,2.24569015316887
"S0005",55,2.25008051377009
"S0005",56,2.25717390381772
"S0005",57,2.26075583834443
"S0005",58,2.26365835483635
"S0005",59,2.26735201927162
"S0005",60,2.30984484477716
"S0005",61,2.31795391378468
"S0005",62,2.34103853053786
"S0005",63,2.34503857742584
"S0005",64,2.3496415871406
"S0005",65,2.37552091098106
"S0005",66,2.42781441496112
"S0005",67,2.44268973826797
"S0005",68,2.4503986314515
"S0005",69,2.46768968256022
"S0005",70,2.49002560172733
"S0005",71,2.5325172134124
"S0005",72,2.5417537748387
"S0005",73,2.5668004535603
"S0005",74,2.58194401200363
"S0005",75,2.62808040693788
"S0005",76,2.76922345968614
"S0005",77,2.80724009115243
"S0005",78,2.84880167921518
"S0005",79,2.91240217917607
"S0005",80,2.95873152622591
"S0005",81,2.99921398267313
"S0005",82,3.02476548855031
"S0005",83,3.15028049877975
"S0005",84,3.1933681959568
"S0005",85,3.23314368174889
"S0005",86,3.64710415910942
"S0005",87,3.74557187497486
"S0005",88,3.77396943558829
"S0005",89,3.79054445705894
"S0005",90,3.81887204221805
"S0005",91,3.85315214475807
"S0005",92,3.92464078709683
"S0005",93,3.9964303934647
"S0005",94,4.05424495849107
"S0005",95,4.12311070481509
"S0005",96,4.12645479265888
"S0005",97,4.1368739995015
"S0005",98,4.15132647157387
"S0005",99,4.16854889556063
"S0005",100,4.17374218728043
"S0005",101,4.18489566848551
"S0005",102,4.19001123977241
"S0005",103,4.19834749694271
"S0005",104,4.22483365089934
"S0005",105,4.23928549122693
"S0005",106,4.27661732501274
"S0005",107,4.29237290885211
"S0005",108,4.38832716768184
"S0005",109,4.41789897613672
"S0005",110,4.45973505044689
"S0005",111,4.48261792426899
"S0005",112,4.50848842444179
"S0005",113,4.53026384137457
"S0005",114,4.54628449859348
"S0005",115,4.56652657160975
"S0005",116,4.57951281302795
"S0005",117,4.60750592991415
"S0005",118,4.63695795580535
"S0005",119,4.67149623723462
"S0005",120,4.69822123094882
"S0005",121,4.72059749264338
"S0005",122,4.77998877913089
"S0005",123,4.79772292924187
"S0005",124,4.82760880210256
"S0005",125,4.84783092249774
"S0005",126,4.8870286266666
"S0005",127,4.93451602306925
"S0005",128,4.96085555817487
"S0005",129,4.9816242367516
"S0005",130,4.99372787386952
"S0005",131,5.02704994002073
"S0005",132,5.05473507790374
"S0005",133,5.08529940448662
"S0005",134,5.12453289082348
"S0005",135,5.17161766698557
"S0005",136,5.20899797083915
"S0005",137,5.21608947035574
"S0005",138,5.2384046633537
"S0005",139,5.41751805020873
"S0005",140,5.50067862074022
"S0005",141,5.54662991980694
"S0005",142,5.57774733846632
"S0005",143,5.60161940477262
"S0005",144,5.62604749781524
"S0005",145,5.67395723153494
"S0005",146,5.71705730572939
"S0005",147,5.75555699280957
"S0005",148,5.77008694819309
"S0005",149,5.81171896766681
"S0005",150,5.84113134435557
"S0005",151,5.84978306292693
"S0005",152,5.89882070245417
"S0005",153,5.9246411043466
"S0005",154,5.96232020322515
"S0005",155,5.97056263920337
"S0005",156,5.97852484241655
"S0005",157,5.98589242773997
"S0005",158,5.99713593794054
"S0005",159,6.01104453307782
"S0005",160,6.02177904740712
"S0005",161,6.04357064747351
"S0005",162,6.0712019141031
"S0005",163,6.14350766980035
"S0005",164,6.18789004466858
"S0005",165,6.2337082098027
"S0005",166,6.27245025556171
"S0005",167,6.28774256690909
"S0005",168,6.33683952384263
"S0005",169,6.37385099778133
"S0005",170,6.41052499106006
"S0006",1,0
"S0006",2,0.143426670044019
"S0006",3,0.265529604159909
"S0006",4,0.435996444493099
"S0006",5,0.609270868673256
"S0006",6,0.77861549347079
"S0006",7,0.879717610975748
"S0006",8,0.991052087029513
"S0006",9,1.19438304268966
"S0006",10,1.26509237049953
"S0006",11,1.40921763679614
"S0006",12,1.52886979999068
"S0006",13,1.70485526313262
"S0006",14,1.81139247073351
"S0006",15,1.92113661658486
"S0006",16,2.04749867341424
"S0006",17,2.22839732272748
"S0006",18,2.36359917172369
"S0006",19,2.49055075910294
"S0006",20,2.59035872194653
"S0006",21,2.66727570670173
"S0006",22,2.75113269886037
"S0006",23,2.82624687612994
"S0006",24,2.91624072300315
"S0006",25,3.05804529721222
"S0006",26,3.2637824477416
"S0006",27,3.46330511815598
"S0006",28,3.61526562996101
"S0006",29,3.81455433564817
"S0006",30,3.95988924999532
"S0006",31,4.03884233354162
"S0006",32,4.16146368938126
"S0006",33,4.3924055926971
"S0006",34,4.54814973044999
"S0006",35,4.61781142140952
"S0006",36,4.75707855104957
"S0006",37,4.90138965891149
"S0006",38,5.04015729728894
"S0006",39,5.32546952233973
"S0006",40,5.39429804226499
"S0006",41,5.45459940348863
"S0006",42,5.49308815261693
"S0006",43,5.62557199041779
"S0006",44,5.67071890767379
"S0006",45,5.80691878281424
"S0006",46,6.01646380838805
"S0006",47,6.20380906075963
"S0006",48,6.48133753340225
"S0006",49,6.90247221111048
"S0006",50,7.1895312614902
"S0006",51,7.24424003747974
"S0006",52,7.32893095497499
"S0006",53,7.45838204027509
"S0006",54,7.54312324076565
"S0006",55,7.64627061519473
"S0006",56,7.76649927629718
"S0006",57,7.83430228342735
"S0006",58,7.91304556957264
"S0006",59,7.9439090356442
"S0006",60,7.96946762829903
"S0006",61,7.99824001349342
"S0006",62,8.00725994618264
"S0006",63,8.020273153695
"S0006",64,8.03014216106459
"S0006",65,8.04873509704785
"S0006",66,8.07253811437464
"S0006",67,8.12195368730984
"S0006",68,8.32234631584648
"S0006",69,8.44128919966664
"S0006",70,8.53318262924338
"S0006",71,8.59068016937226
"S0006",72,8.65158761905739
"S0006",73,8.78793647275278
"S0006",74,8.85777573811075
"S0006",75,9.02629570140249
"S0006",76,9.11733526902032
"S0006",77,9.27808240018192
"S0006",78,9.40088602325436
"S0006",79,9.49659331885491
"S0006",80,9.6359224374605
"S0006",81,9.80420526545804
"S0006",82,9.90362243133306
"S0006",83,10.0478001584021
"S0006",84,10.5296704477911
"S0006",85,10.7899975496152
"S0006",86,11.0225315565348
"S0006",87,11.2894158276525
"S0006",88,11.3421620269527
"S0006",89,11.5723532544787
"S0006",90,11.6987284186519
"S0006",91,11.8690814920968
"S0006",92,11.951734395728
"S0006",93,12.0195034715284
"S0006",94,12.0524132619479
"S0006",95,12.0919525867319
"S0006",96,12.3318966851505
"S0006",97,12.5264216206137
"S0006",98,12.7602826317848
"S0006",99,12.8916391056024
"S0006",100,12.9710094554452
"S0006",101,13.1605315461021
"S0006",102,13.4438385425695
"S0006",103,13.5867540895486
"S0006",104,13.7604964263117
"S0006",105,13.8979870133688
"S0006",106,14.0767497257477
"S0006",107,14.323279103655
"S0006",108,14.505836344773
"S0006",109,14.5874067425111
