"Template_ID","Left_Burst_Event_ID","Contextual_Separator_ID","Right_Burst_Event_ID","Left_Local_Median_ISI_u","Right_Local_Median_ISI_u","Separator_ISI_u","Primary_Pause_Truth","Secondary_Scoring_Target","Sample_ID","Scale_Factor","B_s","Split","Left_Local_Median_ISI_s","Right_Local_Median_ISI_s","Separator_ISI_s"
"TPL_006","TPL_006_EVENT_006","TPL_006_SEPARATOR_001","TPL_006_EVENT_007",0.082327201789428,0.127037406285617,0.508478683838621,FALSE,TRUE,"S0035",4,0.4,"holdout",0.0329308807157712,0.0508149625142468,0.203391473535448
"TPL_006","TPL_006_EVENT_006","TPL_006_SEPARATOR_001","TPL_006_EVENT_007",0.082327201789428,0.127037406285617,0.508478683838621,FALSE,TRUE,"S0004",10,1,"holdout",0.082327201789428,0.127037406285617,0.508478683838621
"TPL_007","TPL_007_EVENT_004","TPL_007_SEPARATOR_001","TPL_007_EVENT_005",0.127567087681395,0.0950096129160473,0.503490072023124,FALSE,TRUE,"S0059",1,0.1,"holdout",0.0127567087681395,0.00950096129160473,0.0503490072023124
"TPL_007","TPL_007_EVENT_004","TPL_007_SEPARATOR_001","TPL_007_EVENT_005",0.127567087681395,0.0950096129160473,0.503490072023124,FALSE,TRUE,"S0041",4,0.4,"holdout",0.0510268350725579,0.0380038451664189,0.201396028809249
"TPL_007","TPL_007_EVENT_004","TPL_007_SEPARATOR_001","TPL_007_EVENT_005",0.127567087681395,0.0950096129160473,0.503490072023124,FALSE,TRUE,"S0043",10,1,"holdout",0.127567087681395,0.0950096129160473,0.503490072023124
"TPL_008","TPL_008_EVENT_003","TPL_008_SEPARATOR_001","TPL_008_EVENT_004",0.0877485936946735,0.105413948942638,0.486035637138411,FALSE,TRUE,"S0026",1,0.1,"holdout",0.00877485936946735,0.0105413948942638,0.0486035637138411
"TPL_008","TPL_008_EVENT_003","TPL_008_SEPARATOR_001","TPL_008_EVENT_004",0.0877485936946735,0.105413948942638,0.486035637138411,FALSE,TRUE,"S0001",4,0.4,"holdout",0.0350994374778694,0.0421655795770552,0.194414254855365
"TPL_008","TPL_008_EVENT_003","TPL_008_SEPARATOR_001","TPL_008_EVENT_004",0.0877485936946735,0.105413948942638,0.486035637138411,FALSE,TRUE,"S0054",10,1,"holdout",0.0877485936946735,0.105413948942638,0.486035637138411
"TPL_009","TPL_009_EVENT_004","TPL_009_SEPARATOR_001","TPL_009_EVENT_005",0.0973378326488696,0.17708169720947,0.624385334561637,FALSE,TRUE,"S0048",1,0.1,"holdout",0.00973378326488696,0.017708169720947,0.0624385334561637
"TPL_009","TPL_009_EVENT_004","TPL_009_SEPARATOR_001","TPL_009_EVENT_005",0.0973378326488696,0.17708169720947,0.624385334561637,FALSE,TRUE,"S0039",4,0.4,"holdout",0.0389351330595479,0.0708326788837879,0.249754133824655
"TPL_009","TPL_009_EVENT_004","TPL_009_SEPARATOR_001","TPL_009_EVENT_005",0.0973378326488696,0.17708169720947,0.624385334561637,FALSE,TRUE,"S0008",10,1,"holdout",0.0973378326488696,0.17708169720947,0.624385334561637
"TPL_010","TPL_010_EVENT_002","TPL_010_SEPARATOR_001","TPL_010_EVENT_003",0.137466147709799,0.0753526428212956,0.491630352489869,FALSE,TRUE,"S0036",1,0.1,"holdout",0.0137466147709799,0.00753526428212956,0.0491630352489869
"TPL_010","TPL_010_EVENT_002","TPL_010_SEPARATOR_001","TPL_010_EVENT_003",0.137466147709799,0.0753526428212956,0.491630352489869,FALSE,TRUE,"S0027",4,0.4,"holdout",0.0549864590839195,0.0301410571285182,0.196652140995948
"TPL_010","TPL_010_EVENT_002","TPL_010_SEPARATOR_001","TPL_010_EVENT_003",0.137466147709799,0.0753526428212956,0.491630352489869,FALSE,TRUE,"S0002",10,1,"holdout",0.137466147709799,0.0753526428212956,0.491630352489869
"TPL_011","TPL_011_EVENT_006","TPL_011_SEPARATOR_001","TPL_011_EVENT_007",0.0898304482702552,0.0821154875022241,0.516672271443531,FALSE,TRUE,"S0050",1,0.1,"holdout",0.00898304482702552,0.00821154875022241,0.0516672271443531
"TPL_011","TPL_011_EVENT_006","TPL_011_SEPARATOR_001","TPL_011_EVENT_007",0.0898304482702552,0.0821154875022241,0.516672271443531,FALSE,TRUE,"S0034",4,0.4,"holdout",0.0359321793081021,0.0328461950008896,0.206668908577412
"TPL_011","TPL_011_EVENT_006","TPL_011_SEPARATOR_001","TPL_011_EVENT_007",0.0898304482702552,0.0821154875022241,0.516672271443531,FALSE,TRUE,"S0046",10,1,"holdout",0.0898304482702552,0.0821154875022241,0.516672271443531
"TPL_012","TPL_012_EVENT_007","TPL_012_SEPARATOR_001","TPL_012_EVENT_008",0.0607975062306945,0.0862106024596543,0.485955063579604,FALSE,TRUE,"S0016",1,0.1,"holdout",0.00607975062306945,0.00862106024596543,0.0485955063579604
"TPL_012","TPL_012_EVENT_007","TPL_012_SEPARATOR_001","TPL_012_EVENT_008",0.0607975062306945,0.0862106024596543,0.485955063579604,FALSE,TRUE,"S0031",4,0.4,"holdout",0.0243190024922778,0.0344842409838617,0.194382025431842
"TPL_012","TPL_012_EVENT_007","TPL_012_SEPARATOR_001","TPL_012_EVENT_008",0.0607975062306945,0.0862106024596543,0.485955063579604,FALSE,TRUE,"S0057",10,1,"holdout",0.0607975062306945,0.0862106024596543,0.485955063579604
"TPL_013","TPL_013_EVENT_001","TPL_013_SEPARATOR_001","TPL_013_EVENT_002",0.117209109629598,0.0881908251419504,0.587570899538696,FALSE,TRUE,"S0012",1,0.1,"holdout",0.0117209109629598,0.00881908251419504,0.0587570899538696
"TPL_013","TPL_013_EVENT_001","TPL_013_SEPARATOR_001","TPL_013_EVENT_002",0.117209109629598,0.0881908251419504,0.587570899538696,FALSE,TRUE,"S0022",4,0.4,"holdout",0.0468836438518393,0.0352763300567802,0.235028359815478
"TPL_013","TPL_013_EVENT_001","TPL_013_SEPARATOR_001","TPL_013_EVENT_002",0.117209109629598,0.0881908251419504,0.587570899538696,FALSE,TRUE,"S0053",10,1,"holdout",0.117209109629598,0.0881908251419504,0.587570899538696
"TPL_014","TPL_014_EVENT_007","TPL_014_SEPARATOR_001","TPL_014_EVENT_008",0.115811637864494,0.0812613325571587,0.580913129867986,FALSE,TRUE,"S0033",1,0.1,"holdout",0.0115811637864494,0.00812613325571587,0.0580913129867986
"TPL_014","TPL_014_EVENT_007","TPL_014_SEPARATOR_001","TPL_014_EVENT_008",0.115811637864494,0.0812613325571587,0.580913129867986,FALSE,TRUE,"S0051",4,0.4,"holdout",0.0463246551457976,0.0325045330228635,0.232365251947194
"TPL_014","TPL_014_EVENT_007","TPL_014_SEPARATOR_001","TPL_014_EVENT_008",0.115811637864494,0.0812613325571587,0.580913129867986,FALSE,TRUE,"S0019",10,1,"holdout",0.115811637864494,0.0812613325571587,0.580913129867986
"TPL_015","TPL_015_EVENT_006","TPL_015_SEPARATOR_001","TPL_015_EVENT_007",0.0589221923566278,0.117729159891917,0.576813411246985,FALSE,TRUE,"S0013",1,0.1,"holdout",0.00589221923566278,0.0117729159891917,0.0576813411246985
"TPL_015","TPL_015_EVENT_006","TPL_015_SEPARATOR_001","TPL_015_EVENT_007",0.0589221923566278,0.117729159891917,0.576813411246985,FALSE,TRUE,"S0038",4,0.4,"holdout",0.0235688769426511,0.047091663956767,0.230725364498794
"TPL_015","TPL_015_EVENT_006","TPL_015_SEPARATOR_001","TPL_015_EVENT_007",0.0589221923566278,0.117729159891917,0.576813411246985,FALSE,TRUE,"S0018",10,1,"holdout",0.0589221923566278,0.117729159891917,0.576813411246985
"TPL_016","TPL_016_EVENT_001","TPL_016_SEPARATOR_001","TPL_016_EVENT_002",0.115074736158538,0.124433551860098,0.542341842595488,FALSE,TRUE,"S0010",1,0.1,"holdout",0.0115074736158538,0.0124433551860098,0.0542341842595488
"TPL_016","TPL_016_EVENT_001","TPL_016_SEPARATOR_001","TPL_016_EVENT_002",0.115074736158538,0.124433551860098,0.542341842595488,FALSE,TRUE,"S0024",4,0.4,"holdout",0.0460298944634152,0.0497734207440393,0.216936737038195
"TPL_016","TPL_016_EVENT_001","TPL_016_SEPARATOR_001","TPL_016_EVENT_002",0.115074736158538,0.124433551860098,0.542341842595488,FALSE,TRUE,"S0060",10,1,"holdout",0.115074736158538,0.124433551860098,0.542341842595488
"TPL_017","TPL_017_EVENT_001","TPL_017_SEPARATOR_001","TPL_017_EVENT_002",0.0963132991156275,0.0593465872172246,0.582595357112586,FALSE,TRUE,"S0005",1,0.1,"holdout",0.00963132991156275,0.00593465872172246,0.0582595357112587
"TPL_017","TPL_017_EVENT_001","TPL_017_SEPARATOR_001","TPL_017_EVENT_002",0.0963132991156275,0.0593465872172246,0.582595357112586,FALSE,TRUE,"S0042",4,0.4,"holdout",0.038525319646251,0.0237386348868899,0.233038142845035
"TPL_017","TPL_017_EVENT_001","TPL_017_SEPARATOR_001","TPL_017_EVENT_002",0.0963132991156275,0.0593465872172246,0.582595357112586,FALSE,TRUE,"S0029",10,1,"holdout",0.0963132991156275,0.0593465872172246,0.582595357112586
"TPL_018","TPL_018_EVENT_003","TPL_018_SEPARATOR_001","TPL_018_EVENT_004",0.0926004507469917,0.0886505693509003,0.628697586432099,FALSE,TRUE,"S0023",1,0.1,"holdout",0.00926004507469918,0.00886505693509003,0.0628697586432099
"TPL_018","TPL_018_EVENT_003","TPL_018_SEPARATOR_001","TPL_018_EVENT_004",0.0926004507469917,0.0886505693509003,0.628697586432099,FALSE,TRUE,"S0017",4,0.4,"holdout",0.0370401802987967,0.0354602277403601,0.25147903457284
"TPL_018","TPL_018_EVENT_003","TPL_018_SEPARATOR_001","TPL_018_EVENT_004",0.0926004507469917,0.0886505693509003,0.628697586432099,FALSE,TRUE,"S0032",10,1,"holdout",0.0926004507469917,0.0886505693509003,0.628697586432099
"TPL_019","TPL_019_EVENT_004","TPL_019_SEPARATOR_001","TPL_019_EVENT_005",0.110663830092965,0.098504566145156,0.510214094724506,FALSE,TRUE,"S0047",1,0.1,"holdout",0.0110663830092965,0.0098504566145156,0.0510214094724506
"TPL_019","TPL_019_EVENT_004","TPL_019_SEPARATOR_001","TPL_019_EVENT_005",0.110663830092965,0.098504566145156,0.510214094724506,FALSE,TRUE,"S0037",4,0.4,"holdout",0.0442655320371862,0.0394018264580624,0.204085637889802
"TPL_019","TPL_019_EVENT_004","TPL_019_SEPARATOR_001","TPL_019_EVENT_005",0.110663830092965,0.098504566145156,0.510214094724506,FALSE,TRUE,"S0025",10,1,"holdout",0.110663830092965,0.098504566145156,0.510214094724506
"TPL_020","TPL_020_EVENT_001","TPL_020_SEPARATOR_001","TPL_020_EVENT_002",0.0945947869331452,0.056378075995909,0.544777138205245,FALSE,TRUE,"S0021",1,0.1,"holdout",0.00945947869331452,0.0056378075995909,0.0544777138205245
"TPL_020","TPL_020_EVENT_001","TPL_020_SEPARATOR_001","TPL_020_EVENT_002",0.0945947869331452,0.056378075995909,0.544777138205245,FALSE,TRUE,"S0020",4,0.4,"holdout",0.0378379147732581,0.0225512303983636,0.217910855282098
"TPL_020","TPL_020_EVENT_001","TPL_020_SEPARATOR_001","TPL_020_EVENT_002",0.0945947869331452,0.056378075995909,0.544777138205245,FALSE,TRUE,"S0003",10,1,"holdout",0.0945947869331452,0.056378075995909,0.544777138205245
