"Template_ID","Run_ID","Run_Ordinal","Start_u","End_u","Source_Type","Primary_Descriptor","State_Label","Event_Label","Pause_Subtype","Contextual_Separator_Label","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Strength_Stratum","Burst_Quota_ID","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","N_ISIs","Duration_u","Observed_Mean_ISI_u","CV","CV2","LV","Generation_Attempts","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_001","TPL_001_RUN_011",11,37.021832241739,39.5385751659494,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",1934144641,"point_process=1934144641","93af14505f03ae884e08a5b7341fd8efbc60fb23542cada4342722fd99920cf3",0.73405798706226,3.16261412610766,0.02,2,2.51674292421044,1.25837146210522,1.0556608371115,1.49292987310922,1.67162970451642,1,"S0015",1,0.1,"development",3.7021832241739,3.95385751659494,0.251674292421044,0.0734057987062261,0.002,0.125837146210522
"TPL_001","TPL_001_RUN_012",12,39.5385751659494,45.6157773277303,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","regular","none","weak","BQ_061","hfs_with_nested_burst","BQ_061",1970350167,"hfs_with_nested_burst=679724708;hfs=1897142262;hfs_shape=392630192;hfs_total=1722008556;nested_burst=652414163;nested_duration=1970539128;nested_position=473958239;point_process=1970350167","0437316e138baf511b3584325a9cf5dae88c01a6ebe156b7b037b961ad6dd7f5",0.21103762134444,7.44428947241977,0.02,34,6.07720216178088,0.178741240052379,0.490272008697929,0.313256184345717,0.14421010578455,51,"S0015",1,0.1,"development",3.95385751659494,4.56157773277303,0.607720216178088,0.021103762134444,0.002,0.0178741240052379
"TPL_001","TPL_001_RUN_013",13,45.6157773277303,49.0092463815165,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_3",449544970,"point_process=449544970","d8f5098321354f41c7bb2f6a972d18fb6e6313264a9a686f295925330c09c572",3.39346905378625,,,1,3.39346905378625,3.39346905378625,0,0,0,1,"S0015",1,0.1,"development",4.56157773277303,4.90092463815165,0.339346905378625,0.339346905378625,,0.339346905378625
"TPL_001","TPL_001_RUN_014",14,49.0092463815165,55.4215189590178,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","moderate","BQ_062","hfs_with_nested_burst","BQ_062",742056740,"hfs_with_nested_burst=1166408932;hfs=1925907122;hfs_shape=1522174600;hfs_total=1342711254;nested_burst=1530127862;nested_duration=1825442245;nested_position=728168817;point_process=742056740","8674d0ef5c1ad68845867383d18eb222b7195c43f0045744e56b71d506d643b2",0.258682600390166,3.89285871800967,0.02,28,6.4122725775013,0.229009734910761,0.549340970749773,0.485265930219755,0.266641183538235,4,"S0015",1,0.1,"development",4.90092463815165,5.54215189590178,0.641227257750131,0.0258682600390166,0.002,0.0229009734910761
"TPL_001","TPL_001_RUN_001",1,0,11.8933117726839,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_1",459801268,"point_process=459801268","f1db50f8cca366570dda46c86aad5fb3171f9383cb2c6fa4408971aead5a2a92",0.838208558922634,17.3829596880823,0.02,14,11.8933117726839,0.849522269477419,0.189176629587034,0.217835991177462,0.0503352156711561,1,"S0056",4,0.4,"development",0,4.75732470907355,4.75732470907355,0.335283423569053,0.008,0.339808907790968
"TPL_001","TPL_001_RUN_002",2,11.8933117726839,16.731096522745,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_1",1840854186,"point_process=1840854186","875ec3df6ad8c957a7db2511fdf9caec206a5ee72b04fe767f460c1379e8e7a5",4.83778475006111,,,1,4.83778475006111,4.83778475006111,0,0,0,1,"S0056",4,0.4,"development",4.75732470907355,6.69243860909799,1.93511390002444,1.93511390002444,,1.93511390002444
"TPL_001","TPL_001_RUN_003",3,16.731096522745,17.6424763036408,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",45771419,"point_process=45771419","f459c1ddd5080f8642153d19990b54b39b7056e6a55024f57c1f50584b039d83",0.648815531120636,2.77329765248578,0.02,1,0.911379780895854,0.911379780895854,0,0,0,1,"S0056",4,0.4,"development",6.69243860909799,7.05699052145633,0.364551912358342,0.259526212448254,0.008,0.364551912358342
"TPL_001","TPL_001_RUN_004",4,17.6424763036408,18.0571513647342,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_001","burst","BQ_001",1502043162,"burst=13826521;hfs=343944577;hfs_shape=127257495;hfs_total=1338293292;nested_burst=871734943;nested_duration=950539081;nested_position=1578314333;point_process=1502043162","2130981f3880f48f635db5d24e6989a4be54333e9eef83b843ea36d4e1e782f0",0.682552669942379,4.42656836211681,0.02,3,0.414675061093326,0.138225020364442,0.107256597120917,0.0966618136872663,0.0104826634780996,2,"S0056",4,0.4,"development",7.05699052145633,7.22286054589366,0.16587002443733,0.273021067976952,0.008,0.0552900081457768
"TPL_001","TPL_001_RUN_005",5,18.0571513647342,18.619507071622,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",460194801,"point_process=460194801","0663975a8fe5de01c8296cd32c45454947e7dd92c68bb34da514fb39fb5b23c3",0.562355706887834,,,1,0.562355706887834,0.562355706887834,0,0,0,1,"S0056",4,0.4,"development",7.22286054589366,7.44780282864879,0.224942282755133,0.224942282755133,,0.224942282755133
"TPL_001","TPL_001_RUN_006",6,18.619507071622,19.0748320227762,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_002","burst","BQ_002",478922285,"burst=374895855;hfs=1497785234;hfs_shape=253341315;hfs_total=648545561;nested_burst=104640256;nested_duration=297148968;nested_position=25436353;point_process=478922285","0105709a217885013c290b5dcd4c995a9b74caaa27fa40eee80fa5fc450aea1b",0.598365889047273,2.30635741576552,0.02,4,0.455324951154239,0.11383123778856,0.442079613093928,0.509147266584494,0.331352972455827,4,"S0056",4,0.4,"development",7.44780282864879,7.62993280911049,0.182129980461696,0.239346355618909,0.008,0.0455324951154239
"TPL_001","TPL_001_RUN_007",7,19.0748320227762,25.9081149121717,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_2",1993145702,"point_process=1993145702","91aa0cefb2540ddaf4a1af5d0b418603416a64ada428c2a5ef8666f605b88f9e",0.425872288411483,73.9279026072472,0.02,16,6.83328288939545,0.427080180587216,0.0954584296329728,0.12469889569981,0.0159962800855511,1,"S0056",4,0.4,"development",7.62993280911049,10.3632459648687,2.73331315575818,0.170348915364593,0.008,0.170832072234886
"TPL_001","TPL_001_RUN_008",8,25.9081149121717,32.3424937257514,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","explicit_gap","complex_multi_gap","none","none","none","pause","complex_multi_gap_2",541532883,"point_process=541532883","39406b1342c320da16737dbc67d6e7e963922d0fb8b1a4f646260e317431f2fb",2.14479293785989,,,3,6.43437881357968,2.14479293785989,0.0643875721950684,0.0607347002065881,0.00353563001415844,1,"S0056",4,0.4,"development",10.3632459648687,12.9369974903005,2.57375152543187,0.857917175143957,,0.857917175143957
"TPL_001","TPL_001_RUN_009",9,32.3424937257514,32.8102865536165,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_003","burst","BQ_003",1001180669,"burst=1283189825;hfs=706866497;hfs_shape=1069313536;hfs_total=1948730136;nested_burst=633658229;nested_duration=1631281519;nested_position=192703575;point_process=1001180669","bc9cb884a7d6f75839c3d4bf2a79c979bedefc060eba8e9d936609f113927b89",0.537251631799154,3.0743948854506,0.02,5,0.467792827865156,0.0935585655730313,0.511433714150953,0.693126570798879,0.428077404535268,1,"S0056",4,0.4,"development",12.9369974903005,13.1241146214466,0.187117131146063,0.214900652719662,0.008,0.0374234262292125
"TPL_001","TPL_001_RUN_010",10,32.8102865536165,37.021832241739,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","irregular","none","none","none","hfs","irregular_1",458217029,"point_process=458217029","6223ee299b34fc5841af1724eaa449ab07c1e54814686227c2a535b052c428df",0.199131448133849,1.39302199515514,0.02,23,4.21154568812246,0.183110682092281,0.724425125918456,0.955871014383057,0.824376992739366,2,"S0056",4,0.4,"development",13.1241146214466,14.8087328966956,1.68461827524898,0.0796525792535395,0.008,0.0732442728369123
"TPL_001","TPL_001_RUN_011",11,37.021832241739,39.5385751659494,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",1934144641,"point_process=1934144641","93af14505f03ae884e08a5b7341fd8efbc60fb23542cada4342722fd99920cf3",0.73405798706226,3.16261412610766,0.02,2,2.51674292421044,1.25837146210522,1.0556608371115,1.49292987310922,1.67162970451642,1,"S0056",4,0.4,"development",14.8087328966956,15.8154300663798,1.00669716968418,0.293623194824904,0.008,0.503348584842088
"TPL_001","TPL_001_RUN_012",12,39.5385751659494,45.6157773277303,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","regular","none","weak","BQ_061","hfs_with_nested_burst","BQ_061",1970350167,"hfs_with_nested_burst=679724708;hfs=1897142262;hfs_shape=392630192;hfs_total=1722008556;nested_burst=652414163;nested_duration=1970539128;nested_position=473958239;point_process=1970350167","0437316e138baf511b3584325a9cf5dae88c01a6ebe156b7b037b961ad6dd7f5",0.21103762134444,7.44428947241977,0.02,34,6.07720216178088,0.178741240052379,0.490272008697929,0.313256184345717,0.14421010578455,51,"S0056",4,0.4,"development",15.8154300663798,18.2463109310921,2.43088086471235,0.0844150485377759,0.008,0.0714964960209515
"TPL_001","TPL_001_RUN_013",13,45.6157773277303,49.0092463815165,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_3",449544970,"point_process=449544970","d8f5098321354f41c7bb2f6a972d18fb6e6313264a9a686f295925330c09c572",3.39346905378625,,,1,3.39346905378625,3.39346905378625,0,0,0,1,"S0056",4,0.4,"development",18.2463109310921,19.6036985526066,1.3573876215145,1.3573876215145,,1.3573876215145
"TPL_001","TPL_001_RUN_014",14,49.0092463815165,55.4215189590178,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","moderate","BQ_062","hfs_with_nested_burst","BQ_062",742056740,"hfs_with_nested_burst=1166408932;hfs=1925907122;hfs_shape=1522174600;hfs_total=1342711254;nested_burst=1530127862;nested_duration=1825442245;nested_position=728168817;point_process=742056740","8674d0ef5c1ad68845867383d18eb222b7195c43f0045744e56b71d506d643b2",0.258682600390166,3.89285871800967,0.02,28,6.4122725775013,0.229009734910761,0.549340970749773,0.485265930219755,0.266641183538235,4,"S0056",4,0.4,"development",19.6036985526066,22.1686075836071,2.56490903100052,0.103473040156066,0.008,0.0916038939643044
"TPL_001","TPL_001_RUN_001",1,0,11.8933117726839,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_1",459801268,"point_process=459801268","f1db50f8cca366570dda46c86aad5fb3171f9383cb2c6fa4408971aead5a2a92",0.838208558922634,17.3829596880823,0.02,14,11.8933117726839,0.849522269477419,0.189176629587034,0.217835991177462,0.0503352156711561,1,"S0007",10,1,"development",0,11.8933117726839,11.8933117726839,0.838208558922634,0.02,0.849522269477419
"TPL_001","TPL_001_RUN_002",2,11.8933117726839,16.731096522745,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_1",1840854186,"point_process=1840854186","875ec3df6ad8c957a7db2511fdf9caec206a5ee72b04fe767f460c1379e8e7a5",4.83778475006111,,,1,4.83778475006111,4.83778475006111,0,0,0,1,"S0007",10,1,"development",11.8933117726839,16.731096522745,4.83778475006111,4.83778475006111,,4.83778475006111
"TPL_001","TPL_001_RUN_003",3,16.731096522745,17.6424763036408,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",45771419,"point_process=45771419","f459c1ddd5080f8642153d19990b54b39b7056e6a55024f57c1f50584b039d83",0.648815531120636,2.77329765248578,0.02,1,0.911379780895854,0.911379780895854,0,0,0,1,"S0007",10,1,"development",16.731096522745,17.6424763036408,0.911379780895854,0.648815531120636,0.02,0.911379780895854
"TPL_001","TPL_001_RUN_004",4,17.6424763036408,18.0571513647342,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_001","burst","BQ_001",1502043162,"burst=13826521;hfs=343944577;hfs_shape=127257495;hfs_total=1338293292;nested_burst=871734943;nested_duration=950539081;nested_position=1578314333;point_process=1502043162","2130981f3880f48f635db5d24e6989a4be54333e9eef83b843ea36d4e1e782f0",0.682552669942379,4.42656836211681,0.02,3,0.414675061093326,0.138225020364442,0.107256597120917,0.0966618136872663,0.0104826634780996,2,"S0007",10,1,"development",17.6424763036408,18.0571513647342,0.414675061093326,0.682552669942379,0.02,0.138225020364442
"TPL_001","TPL_001_RUN_005",5,18.0571513647342,18.619507071622,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",460194801,"point_process=460194801","0663975a8fe5de01c8296cd32c45454947e7dd92c68bb34da514fb39fb5b23c3",0.562355706887834,,,1,0.562355706887834,0.562355706887834,0,0,0,1,"S0007",10,1,"development",18.0571513647342,18.619507071622,0.562355706887834,0.562355706887834,,0.562355706887834
"TPL_001","TPL_001_RUN_006",6,18.619507071622,19.0748320227762,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_002","burst","BQ_002",478922285,"burst=374895855;hfs=1497785234;hfs_shape=253341315;hfs_total=648545561;nested_burst=104640256;nested_duration=297148968;nested_position=25436353;point_process=478922285","0105709a217885013c290b5dcd4c995a9b74caaa27fa40eee80fa5fc450aea1b",0.598365889047273,2.30635741576552,0.02,4,0.455324951154239,0.11383123778856,0.442079613093928,0.509147266584494,0.331352972455827,4,"S0007",10,1,"development",18.619507071622,19.0748320227762,0.455324951154239,0.598365889047273,0.02,0.11383123778856
"TPL_001","TPL_001_RUN_007",7,19.0748320227762,25.9081149121717,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_2",1993145702,"point_process=1993145702","91aa0cefb2540ddaf4a1af5d0b418603416a64ada428c2a5ef8666f605b88f9e",0.425872288411483,73.9279026072472,0.02,16,6.83328288939545,0.427080180587216,0.0954584296329728,0.12469889569981,0.0159962800855511,1,"S0007",10,1,"development",19.0748320227762,25.9081149121717,6.83328288939545,0.425872288411483,0.02,0.427080180587216
"TPL_001","TPL_001_RUN_008",8,25.9081149121717,32.3424937257514,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","explicit_gap","complex_multi_gap","none","none","none","pause","complex_multi_gap_2",541532883,"point_process=541532883","39406b1342c320da16737dbc67d6e7e963922d0fb8b1a4f646260e317431f2fb",2.14479293785989,,,3,6.43437881357968,2.14479293785989,0.0643875721950684,0.0607347002065881,0.00353563001415844,1,"S0007",10,1,"development",25.9081149121717,32.3424937257514,6.43437881357968,2.14479293785989,,2.14479293785989
"TPL_001","TPL_001_RUN_009",9,32.3424937257514,32.8102865536165,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_003","burst","BQ_003",1001180669,"burst=1283189825;hfs=706866497;hfs_shape=1069313536;hfs_total=1948730136;nested_burst=633658229;nested_duration=1631281519;nested_position=192703575;point_process=1001180669","bc9cb884a7d6f75839c3d4bf2a79c979bedefc060eba8e9d936609f113927b89",0.537251631799154,3.0743948854506,0.02,5,0.467792827865156,0.0935585655730313,0.511433714150953,0.693126570798879,0.428077404535268,1,"S0007",10,1,"development",32.3424937257514,32.8102865536165,0.467792827865156,0.537251631799154,0.02,0.0935585655730313
"TPL_001","TPL_001_RUN_010",10,32.8102865536165,37.021832241739,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","irregular","none","none","none","hfs","irregular_1",458217029,"point_process=458217029","6223ee299b34fc5841af1724eaa449ab07c1e54814686227c2a535b052c428df",0.199131448133849,1.39302199515514,0.02,23,4.21154568812246,0.183110682092281,0.724425125918456,0.955871014383057,0.824376992739366,2,"S0007",10,1,"development",32.8102865536165,37.021832241739,4.21154568812246,0.199131448133849,0.02,0.183110682092281
"TPL_001","TPL_001_RUN_011",11,37.021832241739,39.5385751659494,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",1934144641,"point_process=1934144641","93af14505f03ae884e08a5b7341fd8efbc60fb23542cada4342722fd99920cf3",0.73405798706226,3.16261412610766,0.02,2,2.51674292421044,1.25837146210522,1.0556608371115,1.49292987310922,1.67162970451642,1,"S0007",10,1,"development",37.021832241739,39.5385751659494,2.51674292421044,0.73405798706226,0.02,1.25837146210522
"TPL_001","TPL_001_RUN_012",12,39.5385751659494,45.6157773277303,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","regular","none","weak","BQ_061","hfs_with_nested_burst","BQ_061",1970350167,"hfs_with_nested_burst=679724708;hfs=1897142262;hfs_shape=392630192;hfs_total=1722008556;nested_burst=652414163;nested_duration=1970539128;nested_position=473958239;point_process=1970350167","0437316e138baf511b3584325a9cf5dae88c01a6ebe156b7b037b961ad6dd7f5",0.21103762134444,7.44428947241977,0.02,34,6.07720216178088,0.178741240052379,0.490272008697929,0.313256184345717,0.14421010578455,51,"S0007",10,1,"development",39.5385751659494,45.6157773277303,6.07720216178088,0.21103762134444,0.02,0.178741240052379
"TPL_001","TPL_001_RUN_013",13,45.6157773277303,49.0092463815165,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_3",449544970,"point_process=449544970","d8f5098321354f41c7bb2f6a972d18fb6e6313264a9a686f295925330c09c572",3.39346905378625,,,1,3.39346905378625,3.39346905378625,0,0,0,1,"S0007",10,1,"development",45.6157773277303,49.0092463815165,3.39346905378625,3.39346905378625,,3.39346905378625
"TPL_001","TPL_001_RUN_014",14,49.0092463815165,55.4215189590178,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","moderate","BQ_062","hfs_with_nested_burst","BQ_062",742056740,"hfs_with_nested_burst=1166408932;hfs=1925907122;hfs_shape=1522174600;hfs_total=1342711254;nested_burst=1530127862;nested_duration=1825442245;nested_position=728168817;point_process=742056740","8674d0ef5c1ad68845867383d18eb222b7195c43f0045744e56b71d506d643b2",0.258682600390166,3.89285871800967,0.02,28,6.4122725775013,0.229009734910761,0.549340970749773,0.485265930219755,0.266641183538235,4,"S0007",10,1,"development",49.0092463815165,55.4215189590178,6.4122725775013,0.258682600390166,0.02,0.229009734910761
"TPL_002","TPL_002_RUN_001",1,0,5.29445742582929,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","regular","none","none","none","hfs","regular_1",917130060,"point_process=917130060","880067df45c083b72a515e903d5f8d515e0c6486c8313b69f4527256ac78a789",0.186064923629165,11.9944697865285,0.02,28,5.29445742582929,0.189087765208189,0.223496007310492,0.3447713198605,0.131005783889844,1,"S0030",1,0.1,"development",0,0.529445742582929,0.529445742582929,0.0186064923629165,0.002,0.0189087765208189
"TPL_002","TPL_002_RUN_002",2,5.29445742582929,5.96551545889724,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_004","burst","BQ_004",1977022486,"burst=1452335188;hfs=1050072087;hfs_shape=1829000487;hfs_total=1521700386;nested_burst=1265971529;nested_duration=1537454322;nested_position=210232864;point_process=1977022486","7deafc4711288a60f1c9451cf45636a1795c0bb85b9d0bc1f3a5520604b1107a",0.518541040446144,1.98211105018854,0.02,6,0.671058033067952,0.111843005511325,0.484553252354529,0.496123674300587,0.286551305509608,4,"S0030",1,0.1,"development",0.529445742582929,0.596551545889724,0.0671058033067952,0.0518541040446144,0.002,0.0111843005511325
