"Template_ID","Interval_Index","Left_Spike_Index","Right_Spike_Index","Start_u","End_u","ISI_u","Run_ID","State_Label","Event_Label","State_Envelope_ID","Event_ID","Pause_Subtype","Contextual_Separator_Label","Contextual_Separator_ID","Generator_Provenance","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Role","HFS_Role","Direct_HFS_Support","HFS_Interruption_Role","Composite_HFS_Regime_ID","Hard_Cut_Reason","Tonic_Intended_Stratum","Latent_Pulse_ID","Burst_Strength_Stratum","Frozen_Burst_Target_Spikes","Burst_Quota_ID","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Candidate_Origin","Phenotype_Evaluation_Eligibility","Ambiguity_Reason","Tonic_Phenotype","Tonic_Phenotype_Evidence_Score","Tonic_Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","ISI_s"
"TPL_001",11,11,12,8.44918773914357,9.32441140242468,0.87522366328111,"TPL_001_RUN_001","Tonic","none","TPL_001_STATE_001","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.710593942501275,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",0.844918773914357,0.932441140242468,0.087522366328111
"TPL_001",12,12,13,9.32441140242468,10.3442651044447,1.01985370201998,"TPL_001_RUN_001","Tonic","none","TPL_001_STATE_001","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.710593942501275,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",0.932441140242468,1.03442651044447,0.101985370201998
"TPL_001",13,13,14,10.3442651044447,11.1483833035856,0.804118199140956,"TPL_001_RUN_001","Tonic","none","TPL_001_STATE_001","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.710593942501275,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",1.03442651044447,1.11483833035856,0.0804118199140956
"TPL_001",14,14,15,11.1483833035856,11.8933117726839,0.74492846909825,"TPL_001_RUN_001","Tonic","none","TPL_001_STATE_001","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.710593942501275,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",1.11483833035856,1.18933117726839,0.074492846909825
"TPL_001",15,15,16,11.8933117726839,16.731096522745,4.83778475006111,"TPL_001_RUN_002","none","Pause","none","TPL_001_EVENT_001","canonical","none","none","canonical_mechanism","explicit_gap","canonical","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.18933117726839,1.6731096522745,0.483778475006111
"TPL_001",16,16,17,16.731096522745,17.6424763036408,0.911379780895854,"TPL_001_RUN_003","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.6731096522745,1.76424763036408,0.0911379780895855
"TPL_001",17,17,18,17.6424763036408,17.7703543200609,0.127878016420042,"TPL_001_RUN_004","none","Burst","none","TPL_001_EVENT_002","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_001","weak",4,"BQ_001","PHENO_0001","no_burst_evidence",3.26831591021827,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.76424763036408,1.77703543200609,0.0127878016420042
"TPL_001",18,18,19,17.7703543200609,17.9019417702149,0.131587450153997,"TPL_001_RUN_004","none","Burst","none","TPL_001_EVENT_002","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_001","weak",4,"BQ_001","PHENO_0001","no_burst_evidence",3.26831591021827,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.77703543200609,1.79019417702149,0.0131587450153997
"TPL_001",19,19,20,17.9019417702149,18.0571513647342,0.155209594519287,"TPL_001_RUN_004","none","Burst","none","TPL_001_EVENT_002","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_001","weak",4,"BQ_001","PHENO_0001","no_burst_evidence",3.26831591021827,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.79019417702149,1.80571513647342,0.0155209594519287
"TPL_001",20,20,21,18.0571513647342,18.619507071622,0.562355706887834,"TPL_001_RUN_005","none","none","none","none","none","Contextual_Separator","TPL_001_SEPARATOR_001","contextual_gap_mechanism","explicit_gap","contextual_separator","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.80571513647342,1.8619507071622,0.0562355706887834
"TPL_001",21,21,22,18.619507071622,18.7300427769337,0.110535705311699,"TPL_001_RUN_006","none","Burst","none","TPL_001_EVENT_003","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_002","moderate",5,"BQ_002","PHENO_0002","no_burst_evidence",2.87531291158691,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.8619507071622,1.87300427769337,0.0110535705311699
"TPL_001",22,22,23,18.7300427769337,18.8428493255047,0.112806548571039,"TPL_001_RUN_006","none","Burst","none","TPL_001_EVENT_003","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_002","moderate",5,"BQ_002","PHENO_0002","no_burst_evidence",2.87531291158691,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.87300427769337,1.88428493255047,0.0112806548571039
"TPL_001",23,23,24,18.8428493255047,19.0203866331779,0.177537307673199,"TPL_001_RUN_006","none","Burst","none","TPL_001_EVENT_003","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_002","moderate",5,"BQ_002","PHENO_0002","no_burst_evidence",2.87531291158691,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.88428493255047,1.90203866331779,0.0177537307673199
"TPL_001",24,24,25,19.0203866331779,19.0748320227762,0.0544453895983024,"TPL_001_RUN_006","none","Burst","none","TPL_001_EVENT_003","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_002","moderate",5,"BQ_002","PHENO_0002","no_burst_evidence",2.87531291158691,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",1.90203866331779,1.90748320227762,0.00544453895983024
"TPL_001",25,25,26,19.0748320227762,19.4785180469881,0.403686024211867,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",1.90748320227762,1.94785180469881,0.0403686024211867
"TPL_001",26,26,27,19.4785180469881,19.9118767949621,0.433358747974006,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",1.94785180469881,1.99118767949621,0.0433358747974006
"TPL_001",27,27,28,19.9118767949621,20.4105120769639,0.498635282001851,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",1.99118767949621,2.04105120769639,0.0498635282001851
"TPL_001",28,28,29,20.4105120769639,20.857465931581,0.446953854617026,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.04105120769639,2.0857465931581,0.0446953854617026
"TPL_001",29,29,30,20.857465931581,21.2152999712456,0.357834039664592,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.0857465931581,2.12152999712456,0.0357834039664592
"TPL_001",30,30,31,21.2152999712456,21.6888483600681,0.473548388822536,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.12152999712456,2.16888483600681,0.0473548388822536
"TPL_001",31,31,32,21.6888483600681,22.151717748758,0.462869388689848,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.16888483600681,2.2151717748758,0.0462869388689848
"TPL_001",32,32,33,22.151717748758,22.5819374390583,0.430219690300397,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.2151717748758,2.25819374390583,0.0430219690300397
"TPL_001",33,33,34,22.5819374390583,22.9922285386186,0.410291099560291,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.25819374390583,2.29922285386186,0.0410291099560291
"TPL_001",34,34,35,22.9922285386186,23.4210482059377,0.428819667319083,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.29922285386186,2.34210482059377,0.0428819667319083
"TPL_001",35,35,36,23.4210482059377,23.7863523749512,0.365304169013508,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.34210482059377,2.37863523749512,0.0365304169013508
"TPL_001",36,36,37,23.7863523749512,24.2634013296064,0.477048954655195,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.37863523749512,2.42634013296064,0.0477048954655195
"TPL_001",37,37,38,24.2634013296064,24.6728901191559,0.409488789549478,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.42634013296064,2.46728901191559,0.0409488789549478
"TPL_001",38,38,39,24.6728901191559,25.1254006477949,0.452510528639046,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.46728901191559,2.5125400647795,0.0452510528639046
"TPL_001",39,39,40,25.1254006477949,25.532211046165,0.406810398370054,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.5125400647795,2.5532211046165,0.0406810398370054
"TPL_001",40,40,41,25.532211046165,25.9081149121717,0.375903866006671,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met","S0015",1,0.1,"development",2.5532211046165,2.59081149121717,0.0375903866006671
"TPL_001",41,41,42,25.9081149121717,27.9453666480228,2.03725173585117,"TPL_001_RUN_008","none","Pause","none","TPL_001_EVENT_004","complex_multi_gap","none","none","complex_multi_gap_mechanism","explicit_gap","complex_multi_gap","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",2.59081149121717,2.79453666480228,0.203725173585117
"TPL_001",42,42,43,27.9453666480228,30.0419633893266,2.0965967413038,"TPL_001_RUN_008","none","Pause","none","TPL_001_EVENT_004","complex_multi_gap","none","none","complex_multi_gap_mechanism","explicit_gap","complex_multi_gap","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",2.79453666480228,3.00419633893266,0.20965967413038
"TPL_001",43,43,44,30.0419633893266,32.3424937257514,2.30053033642471,"TPL_001_RUN_008","none","Pause","none","TPL_001_EVENT_004","complex_multi_gap","none","none","complex_multi_gap_mechanism","explicit_gap","complex_multi_gap","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.00419633893266,3.23424937257514,0.230053033642471
"TPL_001",44,44,45,32.3424937257514,32.4537297945028,0.111236068751459,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.23424937257514,3.24537297945028,0.0111236068751459
"TPL_001",45,45,46,32.4537297945028,32.5183523065904,0.0646225120876247,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.24537297945028,3.25183523065904,0.00646225120876247
"TPL_001",46,46,47,32.5183523065904,32.6878105064026,0.169458199812207,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.25183523065904,3.26878105064026,0.0169458199812207
"TPL_001",47,47,48,32.6878105064026,32.7401510488334,0.052340542430791,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.26878105064026,3.27401510488334,0.0052340542430791
"TPL_001",48,48,49,32.7401510488334,32.8102865536165,0.0701355047830745,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.27401510488334,3.28102865536165,0.00701355047830745
"TPL_001",49,49,50,32.8102865536165,32.9612154226677,0.150928869051151,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.28102865536165,3.29612154226677,0.0150928869051151
"TPL_001",50,50,51,32.9612154226677,33.0233027987776,0.0620873761099675,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.29612154226677,3.30233027987776,0.00620873761099675
"TPL_001",51,51,52,33.0233027987776,33.154809459019,0.131506660241386,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.30233027987776,3.3154809459019,0.0131506660241386
"TPL_001",52,52,53,33.154809459019,33.3186192541869,0.163809795167931,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.3154809459019,3.33186192541869,0.0163809795167931
"TPL_001",53,53,54,33.3186192541869,33.3414008677876,0.022781613600661,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.33186192541869,3.33414008677876,0.0022781613600661
"TPL_001",54,54,55,33.3414008677876,33.6902069402882,0.34880607250057,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0015",1,0.1,"development",3.33414008677876,3.36902069402882,0.034880607250057
