"Template_ID","Spike_Index","Time_u"
"TPL_002",9,1.49513407449011
"TPL_002",10,1.73795998422911
"TPL_002",11,1.90021065908581
"TPL_002",12,2.11064383555671
"TPL_002",13,2.25333566496246
"TPL_002",14,2.48530421495491
"TPL_002",15,2.69312311987512
"TPL_002",16,2.86298187582726
"TPL_002",17,3.07398957436533
"TPL_002",18,3.28616312391802
"TPL_002",19,3.46067955190305
"TPL_002",20,3.58853563905253
"TPL_002",21,3.82853900063715
"TPL_002",22,3.94396471209664
"TPL_002",23,4.13324819091504
"TPL_002",24,4.37509098425414
"TPL_002",25,4.52691275027566
"TPL_002",26,4.73578869865374
"TPL_002",27,4.93691274111552
"TPL_002",28,5.13158618050506
"TPL_002",29,5.29445742582929
"TPL_002",30,5.40074655324996
"TPL_002",31,5.53526932103236
"TPL_002",32,5.63693634179161
"TPL_002",33,5.84299208517804
"TPL_002",34,5.89960929815861
"TPL_002",35,5.96551545889724
"TPL_002",36,6.5210678712089
"TPL_002",37,6.78917486410368
"TPL_002",38,7.02187304758497
"TPL_002",39,7.33010620451699
"TPL_002",40,7.57209667325739
"TPL_002",41,8.12904174209854
"TPL_002",42,8.23032600864391
"TPL_002",43,8.51888636720327
"TPL_002",44,8.65694413668534
"TPL_002",45,8.81032338792335
"TPL_002",46,8.9912643243349
"TPL_002",47,9.17504549506968
"TPL_002",48,9.50610274690781
"TPL_002",49,9.60333410956447
"TPL_002",50,9.69804770843619
"TPL_002",51,9.89071996835482
"TPL_002",52,10.0210163608864
"TPL_002",53,10.6234975856562
"TPL_002",54,10.7410217365759
"TPL_002",55,10.7914874150734
"TPL_002",56,10.8283479342767
"TPL_002",57,10.8539372584288
"TPL_002",58,10.9057145770384
"TPL_002",59,10.9459106462672
"TPL_002",60,11.1508488861527
"TPL_002",61,11.5366319289181
"TPL_002",62,11.8885598527456
"TPL_002",63,12.1118230296944
"TPL_002",64,12.2706063796067
"TPL_002",65,12.515929543557
"TPL_002",66,13.2549836339181
"TPL_002",67,13.4257950236908
"TPL_002",68,13.8143229980016
"TPL_002",69,14.0706765640248
"TPL_002",70,14.6454718330012
"TPL_002",71,14.7896974613872
"TPL_002",72,15.0767466362675
"TPL_002",73,15.2667392950115
"TPL_002",74,15.4743336536848
"TPL_002",75,15.7176079784862
"TPL_002",76,16.0200955378631
"TPL_002",77,16.2542494366351
"TPL_002",78,16.4035559072282
"TPL_002",79,16.6876409584253
"TPL_002",80,16.8526641325809
"TPL_002",81,17.0477612531629
"TPL_002",82,17.2643645955969
"TPL_002",83,17.3482510781807
"TPL_002",84,17.5617733370481
"TPL_002",85,17.7507700475886
"TPL_002",86,17.8614556374928
"TPL_002",87,18.1751938629524
"TPL_002",88,18.4050742583374
"TPL_002",89,18.468290713843
"TPL_002",90,18.5056157742034
"TPL_002",91,18.5616636354884
"TPL_002",92,18.6488135662575
"TPL_002",93,18.8201591550623
"TPL_002",94,19.1269366928332
"TPL_002",95,19.2094744204078
"TPL_002",96,19.3546643998035
"TPL_002",97,19.6680261102114
"TPL_002",98,19.9281339376958
"TPL_002",99,20.2877563203807
"TPL_002",100,20.5378948107464
"TPL_002",101,20.9379864768168
"TPL_002",102,21.3209585823191
"TPL_002",103,21.7032321857706
"TPL_002",104,22.0900563351727
"TPL_002",105,22.5411837462478
"TPL_002",106,22.9927950447054
"TPL_002",107,23.4306576463156
"TPL_002",108,23.8915454577335
"TPL_002",109,24.2954858315403
"TPL_002",110,24.6957828594312
"TPL_002",111,25.1511760227328
"TPL_002",112,25.5492993628034
"TPL_002",113,28.9540394112827
"TPL_002",114,29.2483285920917
"TPL_002",115,29.444541273095
"TPL_002",116,29.8047026304599
"TPL_002",117,33.1294997036528
"TPL_002",118,33.2077586213554
"TPL_002",119,33.3362791406054
"TPL_002",120,33.4787957360539
"TPL_002",121,33.6163057750229
"TPL_002",122,33.7367812569115
"TPL_002",123,33.8424288817141
"TPL_002",124,33.9432923620078
"TPL_002",125,34.5681296938542
"TPL_002",126,34.6380798334489
"TPL_002",127,34.7426532757757
"TPL_002",128,34.8024023802913
"TPL_002",129,34.9454265227779
"TPL_002",130,35.0232357512466
"TPL_002",131,35.1159300276485
"TPL_002",132,35.2201868410304
"TPL_002",133,35.2758776137182
"TPL_002",134,36.5923204382692
"TPL_002",135,36.8823311774658
"TPL_002",136,37.687119410279
"TPL_002",137,38.7099504297066
"TPL_002",138,39.6294869232139
"TPL_002",139,40.3872955046962
"TPL_002",140,41.4132499847209
"TPL_002",141,41.9891951309177
"TPL_002",142,42.8021844037094
"TPL_002",143,43.759082968194
"TPL_002",144,44.7743353525993
"TPL_002",145,45.4974214165901
"TPL_002",146,46.4212679683818
"TPL_002",147,47.3568676061564
"TPL_002",148,48.3110266912722
"TPL_002",149,49.0538330232286
"TPL_002",150,50.1253106270769
"TPL_002",151,51.4386519462104
"TPL_002",152,52.1441900267807
"TPL_003",1,0
"TPL_003",2,0.365474640336607
"TPL_003",3,0.546033106320566
"TPL_003",4,0.783815923430138
"TPL_003",5,1.26825424419588
"TPL_003",6,1.5795508635736
"TPL_003",7,1.65073779256777
"TPL_003",8,1.9664262270046
"TPL_003",9,2.23927944776042
"TPL_003",10,2.5772958549454
"TPL_003",11,2.65312591054757
"TPL_003",12,2.77296052970936
"TPL_003",13,2.87378507617645
"TPL_003",14,3.0719189023206
"TPL_003",15,3.2739710837577
"TPL_003",16,3.56149356534955
"TPL_003",17,3.60572326303186
"TPL_003",18,3.67104484231104
"TPL_003",19,3.72754494925588
"TPL_003",20,3.99530789730958
"TPL_003",21,4.68503874892885
"TPL_003",22,4.99429110870873
"TPL_003",23,5.32902397935856
"TPL_003",24,5.47304562827723
"TPL_003",25,5.68062160465087
"TPL_003",26,5.91471236759572
"TPL_003",27,6.13691478637606
"TPL_003",28,10.9380444190986
"TPL_003",29,11.1325130944938
"TPL_003",30,11.449434867233
"TPL_003",31,11.9981844221346
"TPL_003",32,12.3960566387789
"TPL_003",33,12.8467659700152
"TPL_003",34,13.253316197857
"TPL_003",35,13.552980422028
"TPL_003",36,13.800138903595
"TPL_003",37,14.205151486841
"TPL_003",38,14.5800228887596
"TPL_003",39,14.8159416353753
"TPL_003",40,14.9375550900513
"TPL_003",41,14.9789357402461
"TPL_003",42,15.0199630058807
"TPL_003",43,15.0898872021682
"TPL_003",44,15.1503366035891
"TPL_003",45,15.2043489206087
"TPL_003",46,15.2499052833405
"TPL_003",47,15.303255809875
"TPL_003",48,15.3814854903287
"TPL_003",49,15.6473890221324
"TPL_003",50,16.0453873189937
"TPL_003",51,16.3336264290349
"TPL_003",52,16.5467798160825
"TPL_003",53,16.8345084629572
"TPL_003",54,17.263691184362
"TPL_003",55,17.5376016552753
"TPL_003",56,17.755209657115
"TPL_003",57,17.9455919372114
"TPL_003",58,18.5897294491248
"TPL_003",59,18.8043269440634
"TPL_003",60,19.0923059668219
"TPL_003",61,19.3571984211638
"TPL_003",62,19.6772632868459
"TPL_003",63,21.0476067263402
"TPL_003",64,21.9635468503167
"TPL_003",65,22.6549905502373
"TPL_003",66,23.4061870374036
"TPL_003",67,24.2318128489698
"TPL_003",68,25.0157948840964
"TPL_003",69,25.7464474278542
"TPL_003",70,26.5887998526965
"TPL_003",71,27.7066200034887
"TPL_003",72,28.6141923256731
"TPL_003",73,29.5042122913234
"TPL_003",74,30.1202864578051
"TPL_003",75,30.8286323828563
"TPL_003",76,33.8596064784505
"TPL_003",77,33.9823121868184
"TPL_003",78,34.058803858586
"TPL_003",79,34.1614838887109
"TPL_003",80,34.2262325219538
"TPL_003",81,34.2914820707038
"TPL_003",82,34.4226938060894
"TPL_003",83,35.0309840098438
"TPL_003",84,35.1719476705508
"TPL_003",85,35.4486541674102
"TPL_003",86,35.596486504018
"TPL_003",87,35.7074947395661
"TPL_003",88,35.7620055074538
"TPL_003",89,35.8439894259669
"TPL_003",90,35.8983002181791
"TPL_003",91,36.0075876169228
"TPL_003",92,36.0713132367282
"TPL_003",93,36.272096907893
"TPL_003",94,36.34184280919
"TPL_003",95,36.423577211
"TPL_003",96,36.5872460918379
"TPL_003",97,36.8723389669494
"TPL_003",98,37.11736078629
"TPL_003",99,37.3168629672448
"TPL_003",100,37.5859011185376
"TPL_003",101,37.6365015594226
"TPL_003",102,37.8247945382159
"TPL_003",103,37.9962292986906
"TPL_003",104,38.2681257616123
"TPL_003",105,38.463349515217
"TPL_003",106,38.578125010796
"TPL_003",107,38.7995116999913
"TPL_003",108,38.9404070372466
"TPL_003",109,39.1037466594037
"TPL_003",110,39.2741364218862
"TPL_003",111,39.3412538468862
"TPL_003",112,39.6408716287165
"TPL_003",113,39.6838926681892
"TPL_003",114,40.0709380328801
"TPL_003",115,40.451993338962
"TPL_003",116,40.8587763529905
"TPL_003",117,41.2192958373893
"TPL_003",118,41.5456927854475
"TPL_003",119,41.8828029983809
"TPL_003",120,42.1491172021468
"TPL_003",121,42.5209247147484
"TPL_003",122,42.8321500531574
"TPL_003",123,43.1578992668432
"TPL_003",124,43.5520885634326
"TPL_003",125,43.939343970001
"TPL_003",126,44.359583575867
"TPL_003",127,46.64178746327
"TPL_003",128,49.3540147198661
"TPL_004",1,0
"TPL_004",2,0.312060284598775
"TPL_004",3,0.676773333597106
"TPL_004",4,0.905290107851956
"TPL_004",5,1.13525216971653
"TPL_004",6,1.39478808780743
"TPL_004",7,1.62839149240661
"TPL_004",8,1.8248742500024
"TPL_004",9,1.9593109731114
"TPL_004",10,2.22761536328429
"TPL_004",11,2.38715492275685
"TPL_004",12,2.47272316119507
"TPL_004",13,2.66368605480548
"TPL_004",14,2.9275181779133
"TPL_004",15,3.09451956591863
"TPL_004",16,3.35590442304039
"TPL_004",17,3.5742094897917
"TPL_004",18,3.7561845900802
"TPL_004",19,3.98627256028976
"TPL_004",20,4.27442856644968
"TPL_004",21,4.35598762862898
"TPL_004",22,4.91708142293227
"TPL_004",23,5.10472444236162
"TPL_004",24,5.2891107528783
"TPL_004",25,5.49508912228566
"TPL_004",26,5.58942900228161
"TPL_004",27,5.78401440526983
"TPL_004",28,5.96798203089259
"TPL_004",29,6.1416255027938
"TPL_004",30,6.23064880794653
"TPL_004",31,6.42922064258667
"TPL_004",32,6.62192629420036
"TPL_004",33,6.76722937892425
"TPL_004",34,6.93731166291172
"TPL_004",35,6.98518688720264
"TPL_004",36,7.13263400437283
"TPL_004",37,7.25702904770609
"TPL_004",38,7.43501746357255
"TPL_004",39,7.54051838604374
"TPL_004",40,7.64469647266896
"TPL_004",41,7.97106266680786
"TPL_004",42,8.12721761032016
"TPL_004",43,8.27233405247428
"TPL_004",44,8.46226527046276
"TPL_004",45,8.49452032062462
"TPL_004",46,8.52851836185277
"TPL_004",47,8.59341807452884
"TPL_004",48,8.67329308729396
"TPL_004",49,8.72177445309056
"TPL_004",50,8.76002843890906
"TPL_004",51,8.80924721073047
"TPL_004",52,8.86089694805256
"TPL_004",53,9.08577122068261
"TPL_004",54,9.18679511822478
"TPL_004",55,9.42537744960979
"TPL_004",56,9.52809568684206
"TPL_004",57,9.73379537077452
"TPL_004",58,9.90816975587641
"TPL_004",59,10.5180844215663
"TPL_004",60,10.8375501618641
"TPL_004",61,11.1157925066177
"TPL_004",62,11.1735533877001
"TPL_004",63,11.3245974984086
"TPL_004",64,11.5596050872922
"TPL_004",65,11.90119164644
"TPL_004",66,11.9689995250333
"TPL_004",67,12.1743442402968
"TPL_004",68,15.283865708653
"TPL_004",69,15.5743251652591
"TPL_004",70,15.7690589694412
"TPL_004",71,15.9361262801432
"TPL_004",72,16.2356438492178
"TPL_004",73,16.4685339358594
"TPL_004",74,16.910302996629
"TPL_004",75,17.2738409713752
"TPL_004",76,17.4148182325242
"TPL_004",77,17.6848938720546
"TPL_004",78,17.9125473242396
"TPL_004",79,18.2511780492539
"TPL_004",80,18.6397548696631
"TPL_004",81,19.0538357230992
"TPL_004",82,19.2485018449803
"TPL_004",83,19.3003062996967
"TPL_004",84,19.368799401849
"TPL_004",85,19.42396441599
"TPL_004",86,19.5070183942256
"TPL_004",87,19.5686858692838
"TPL_004",88,19.6171860183522
"TPL_004",89,19.6835422944893
"TPL_004",90,19.7453151465135
"TPL_004",91,19.9751289859463
"TPL_004",92,20.3201883518869
"TPL_004",93,20.6693940356541
"TPL_004",94,20.9368393328171
"TPL_004",95,21.1219312644101
"TPL_004",96,21.3678325630473
"TPL_004",97,21.6209599145464
"TPL_004",98,21.9478309850202
"TPL_004",99,22.1792370908004
"TPL_004",100,22.6415415978185
"TPL_004",101,22.9536188573144
"TPL_004",102,23.338562647794
"TPL_004",103,24.6407062284116
"TPL_004",104,24.8397156610165
"TPL_004",105,24.9322633971316
"TPL_004",106,25.0551322320433
"TPL_004",107,25.2693619516348
"TPL_004",108,25.3563375101987
"TPL_004",109,25.4341952787156
"TPL_004",110,25.5487845567372
"TPL_004",111,25.6417785721609
"TPL_004",112,26.1615497471542
"TPL_004",113,26.2927389057199
"TPL_004",114,26.3579143992725
"TPL_004",115,26.427306211853
"TPL_004",116,26.5079073918741
"TPL_004",117,26.5896963318703
"TPL_004",118,26.6646814349375
"TPL_004",119,26.8140752463676
"TPL_004",120,26.9786898147968
"TPL_004",121,27.9470554457075
"TPL_004",122,29.2422627188756
"TPL_004",123,30.1856267075739
"TPL_004",124,31.16908431324
"TPL_004",125,31.7870989669958
"TPL_004",126,32.8670683022473
"TPL_004",127,33.7909777662256
"TPL_004",128,34.3497028398283
"TPL_004",129,35.0916112215091
"TPL_004",130,36.2111464741309
"TPL_004",131,37.0930388142898
"TPL_004",132,37.8543939744818
"TPL_004",133,38.1331452203039
"TPL_004",134,38.5016346035969
"TPL_004",135,39.0018917399651
"TPL_004",136,39.3587185158466
"TPL_004",137,39.71160718954
"TPL_004",138,40.1764372418674
"TPL_004",139,40.6501302076666
"TPL_004",140,41.0402193250235
"TPL_004",141,41.427725205397
"TPL_004",142,41.8412118901526
"TPL_004",143,42.2188290125375
"TPL_004",144,42.5854767848338
"TPL_004",145,42.9464450278587
"TPL_004",146,43.2719800269341
"TPL_004",147,43.7478418663109
"TPL_004",148,44.1595016166191
"TPL_004",149,44.4831906735202
"TPL_004",150,48.2227308084958
"TPL_005",1,0
"TPL_005",2,0.369995482517992
"TPL_005",3,0.531929222148986
"TPL_005",4,0.738665454999492
"TPL_005",5,0.91968025116639
"TPL_005",6,1.14246187277788
"TPL_005",7,1.41792701316077
"TPL_005",8,1.80839771748371
"TPL_005",9,2.03030475145002
"TPL_005",10,2.30621285978966
"TPL_005",11,2.57624488145115
"TPL_005",12,2.63009924871281
"TPL_005",13,2.69135067985045
"TPL_005",14,2.7609927857072
"TPL_005",15,2.81928904943961
"TPL_005",16,3.03339285018164
"TPL_005",17,3.25236871741504
"TPL_005",18,3.42565127335123
"TPL_005",19,3.8956639155122
"TPL_005",20,4.28878496308605
"TPL_005",21,4.49022326393897
"TPL_005",22,4.76279519562233
"TPL_005",23,4.98039367299265
"TPL_005",24,5.20577139849447
"TPL_005",25,5.43211938336703
"TPL_005",26,5.72361642200816
"TPL_005",27,5.98931586178549
"TPL_005",28,6.26104470824086
"TPL_005",29,6.43341739248642
"TPL_005",30,6.71636211529115
"TPL_005",31,7.08252953789283
"TPL_005",32,7.45475955901342
"TPL_005",33,7.72351509804097
"TPL_005",34,8.00790420490976
"TPL_005",35,8.27039491984443
"TPL_005",36,13.012704919031
"TPL_005",37,13.3977445083808
"TPL_005",38,13.9321639790182
"TPL_005",39,14.3404471479183
"TPL_005",40,14.8030894128744
"TPL_005",41,15.314581892841
"TPL_005",42,15.7746516310801
"TPL_005",43,16.2545679466857
"TPL_005",44,16.6568374448128
"TPL_005",45,16.9467050215432
"TPL_005",46,17.3342375975068
"TPL_005",47,17.7216106885787
"TPL_005",48,18.0930291882001
"TPL_005",49,18.5021980469961
"TPL_005",50,18.8630397293024
"TPL_005",51,19.2637989602442
"TPL_005",52,19.5982328856552
"TPL_005",53,20.1192166680439
"TPL_005",54,20.3106355480762
"TPL_005",55,21.1206195696306
"TPL_005",56,21.5312702062118
"TPL_005",57,21.7150424819768
"TPL_005",58,21.8537487363873
"TPL_005",59,22.0900202024039
"TPL_005",60,22.241720130342
"TPL_005",61,22.5381153002261
"TPL_005",62,22.6680110448079
"TPL_005",63,22.7114073446367
"TPL_005",64,22.7653943060574
"TPL_005",65,22.7954070323993
"TPL_005",66,22.8345818714232
"TPL_005",67,23.010191584981
"TPL_005",68,23.1215708851831
"TPL_005",69,23.1949999848644
"TPL_005",70,23.3877357288532
"TPL_005",71,23.5819493406988
"TPL_005",72,23.724535942295
"TPL_005",73,23.8021106626751
"TPL_005",74,23.9550936127155
"TPL_005",75,24.0444127785652
"TPL_005",76,24.1952222805407
"TPL_005",77,24.4577015549876
"TPL_005",78,24.7156922754365
"TPL_005",79,24.8648022484534
"TPL_005",80,25.0319609386462
"TPL_005",81,25.1958357704467
"TPL_005",82,25.3566919279789
"TPL_005",83,25.537420061604
"TPL_005",84,25.6563340561458
"TPL_005",85,25.7868512076442
"TPL_005",86,25.9262703858586
"TPL_005",87,26.0395652792866
"TPL_005",88,26.2236820108426
"TPL_005",89,27.0232859008585
"TPL_005",90,27.7217003386113
"TPL_005",91,28.7042216147408
"TPL_005",92,29.4824926087687
"TPL_005",93,30.2979245096616
"TPL_005",94,31.3667727292913
"TPL_005",95,32.2313781468901
"TPL_005",96,32.9599408925891
"TPL_005",97,33.7015250663299
"TPL_005",98,34.6487832222358
"TPL_005",99,35.7202128009497
"TPL_005",100,36.8535095239322
"TPL_005",101,37.8127985071073
"TPL_005",102,38.977015295881
"TPL_005",103,39.6014610352917
"TPL_005",104,44.1995469529638
"TPL_005",105,44.5189610803201
"TPL_005",106,44.7012435183682
"TPL_005",107,44.8419643154926
"TPL_005",108,44.8920035915922
"TPL_005",109,45.0620006360063
"TPL_005",110,45.21353717156
"TPL_005",111,45.3165820175319
"TPL_005",112,45.6679490059542
"TPL_005",113,46.0437844447795
"TPL_005",114,46.1002123335338
"TPL_005",115,46.3808855305381
"TPL_005",116,46.411224459498
"TPL_005",117,46.6399198713269
"TPL_005",118,46.9175473770626
"TPL_005",119,47.1588483143116
"TPL_005",120,47.206632757298
"TPL_005",121,47.2852565220875
"TPL_005",122,47.4190590274172
"TPL_005",123,47.6573870570367
"TPL_005",124,47.6898272479051
"TPL_005",125,47.892563609234
"TPL_005",126,48.0938214269402
"TPL_005",127,48.6058852228111
"TPL_005",128,48.6491573973761
"TPL_005",129,48.7079845931595
"TPL_005",130,49.3250386034339
"TPL_005",131,50.4665535425115
"TPL_005",132,50.7563522065431
"TPL_005",133,50.843099611193
"TPL_005",134,51.0969194086499
"TPL_005",135,51.1949011469229
"TPL_005",136,51.2886562711455
"TPL_005",137,51.7460409886565
"TPL_005",138,51.8437347496139
"TPL_005",139,51.9316865473315
"TPL_005",140,52.0251046065287
"TPL_005",141,52.1073996856111
"TPL_005",142,52.1648043239256
"TPL_005",143,52.2608676450793
"TPL_006",1,0
"TPL_006",2,0.658933029878602
"TPL_006",3,1.40736207808834
"TPL_006",4,2.07269389271874
"TPL_006",5,2.56058535002288
"TPL_006",6,3.46019741472755
"TPL_006",7,4.47353013795009
"TPL_006",8,5.27606869372842
"TPL_006",9,6.12949509941345
"TPL_006",10,7.15184160133859
"TPL_006",11,8.21170715384078
"TPL_006",12,9.22852313928622
"TPL_006",13,10.1609027138614
"TPL_006",14,11.920191884663
"TPL_006",15,14.7105238663667
"TPL_006",16,15.3976000681745
"TPL_006",17,15.6227163373727
"TPL_006",18,16.5182538495004
"TPL_006",19,16.6644138885893
"TPL_006",20,16.8010607082607
"TPL_006",21,17.082073081073
"TPL_006",22,17.2322266623267
"TPL_006",23,17.4898048191485
"TPL_006",24,17.7330579159371
"TPL_006",25,17.8180804597178
"TPL_006",26,17.9247008513731
"TPL_006",27,18.0486927755604
"TPL_006",28,18.1205640316457
"TPL_006",29,18.2467789767467
"TPL_006",30,18.7336286072195
"TPL_006",31,18.7646820081079
"TPL_006",32,18.9288183792405
"TPL_006",33,19.3500618314957
"TPL_006",34,19.3992547770484
"TPL_006",35,19.4717264203844
"TPL_006",36,19.5178313298784
"TPL_006",37,19.5999352380309
"TPL_006",38,19.65964933091
"TPL_006",39,19.7780519917856
"TPL_006",40,19.9572427762093
"TPL_006",41,20.3416320431914
"TPL_006",42,20.3821256436852
"TPL_006",43,20.4800607515786
"TPL_006",44,20.5308190662156
"TPL_006",45,20.6194868773034
"TPL_006",46,20.6552530054328
"TPL_006",47,21.0196419806536
"TPL_006",48,21.0600321116451
"TPL_006",49,21.2314646971912
"TPL_006",50,21.5739005037509
"TPL_006",51,21.873858888237
"TPL_006",52,22.0617875073584
"TPL_006",53,26.490966838227
"TPL_006",54,26.7493152778789
"TPL_006",55,27.1702326936931
"TPL_006",56,27.3876643203652
"TPL_006",57,27.7563244607566
"TPL_006",58,28.1218122411414
"TPL_006",59,28.3431816037349
"TPL_006",60,28.6084894361895
"TPL_006",61,29.059689101922
"TPL_006",62,29.5055819414697
"TPL_006",63,29.8976366056202
"TPL_006",64,30.4545161266308
"TPL_006",65,30.7146035950361
"TPL_006",66,30.8930069058333
"TPL_006",67,31.0482317028796
"TPL_006",68,31.1242897698249
"TPL_006",69,31.2162016443228
"TPL_006",70,31.267368648395
"TPL_006",71,31.3357366240544
"TPL_006",72,31.3954474301652
"TPL_006",73,31.4553392519102
"TPL_006",74,31.5823524395073
"TPL_006",75,31.9254151062457
"TPL_006",76,32.1301072870095
"TPL_006",77,32.3142730886698
"TPL_006",78,32.5057113849645
"TPL_006",79,32.7072964908396
"TPL_006",80,33.0686799954409
"TPL_006",81,33.4800176935595
"TPL_006",82,33.6505540737724
"TPL_006",83,33.8228478592628
"TPL_006",84,34.116650088599
"TPL_006",85,34.5503481296747
"TPL_006",86,34.9436660863991
"TPL_006",87,35.1196330799596
"TPL_006",88,36.1043225170845
"TPL_006",89,36.3187609305089
"TPL_006",90,36.8583017283882
"TPL_006",91,37.1013449969893
"TPL_006",92,37.1956534193357
"TPL_006",93,37.4133167460225
"TPL_006",94,37.7368490306939
"TPL_006",95,37.9966698750482
"TPL_006",96,38.2545786867999
"TPL_006",97,38.5122455966896
"TPL_006",98,38.7592975834108
"TPL_006",99,38.9814155754019
"TPL_006",100,39.2475993932066
"TPL_006",101,39.5854262352568
"TPL_006",102,39.914099659384
"TPL_006",103,40.1358756021035
"TPL_006",104,40.4676019853115
"TPL_006",105,40.7803572591144
"TPL_006",106,41.1142185487435
"TPL_006",107,41.4746130536131
"TPL_006",108,41.5985469686017
"TPL_006",109,41.9005922483749
"TPL_006",110,42.3348634625845
"TPL_006",111,42.6971602242253
"TPL_006",112,43.041200096471
"TPL_006",113,43.3768724407175
"TPL_006",114,43.5945004466613
"TPL_006",115,44.0429240389932
"TPL_006",116,44.1764888682778
"TPL_006",117,44.2850632930887
