"Template_ID","Interval_Index","Left_Spike_Index","Right_Spike_Index","Start_u","End_u","ISI_u","Run_ID","State_Label","Event_Label","State_Envelope_ID","Event_ID","Pause_Subtype","Contextual_Separator_Label","Contextual_Separator_ID","Generator_Provenance","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Role","HFS_Role","Direct_HFS_Support","HFS_Interruption_Role","Composite_HFS_Regime_ID","Hard_Cut_Reason","Tonic_Intended_Stratum","Latent_Pulse_ID","Burst_Strength_Stratum","Frozen_Burst_Target_Spikes","Burst_Quota_ID","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Candidate_Origin","Phenotype_Evaluation_Eligibility","Ambiguity_Reason","Tonic_Phenotype","Tonic_Phenotype_Evidence_Score","Tonic_Eligibility_Reason"
"TPL_001",15,15,16,11.8933117726839,16.731096522745,4.83778475006111,"TPL_001_RUN_002","none","Pause","none","TPL_001_EVENT_001","canonical","none","none","canonical_mechanism","explicit_gap","canonical","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",16,16,17,16.731096522745,17.6424763036408,0.911379780895854,"TPL_001_RUN_003","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",17,17,18,17.6424763036408,17.7703543200609,0.127878016420042,"TPL_001_RUN_004","none","Burst","none","TPL_001_EVENT_002","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_001","weak",4,"BQ_001","PHENO_0001","no_burst_evidence",3.26831591021827,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_001",18,18,19,17.7703543200609,17.9019417702149,0.131587450153997,"TPL_001_RUN_004","none","Burst","none","TPL_001_EVENT_002","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_001","weak",4,"BQ_001","PHENO_0001","no_burst_evidence",3.26831591021827,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_001",19,19,20,17.9019417702149,18.0571513647342,0.155209594519287,"TPL_001_RUN_004","none","Burst","none","TPL_001_EVENT_002","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_001","weak",4,"BQ_001","PHENO_0001","no_burst_evidence",3.26831591021827,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_001",20,20,21,18.0571513647342,18.619507071622,0.562355706887834,"TPL_001_RUN_005","none","none","none","none","none","Contextual_Separator","TPL_001_SEPARATOR_001","contextual_gap_mechanism","explicit_gap","contextual_separator","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",21,21,22,18.619507071622,18.7300427769337,0.110535705311699,"TPL_001_RUN_006","none","Burst","none","TPL_001_EVENT_003","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_002","moderate",5,"BQ_002","PHENO_0002","no_burst_evidence",2.87531291158691,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_001",22,22,23,18.7300427769337,18.8428493255047,0.112806548571039,"TPL_001_RUN_006","none","Burst","none","TPL_001_EVENT_003","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_002","moderate",5,"BQ_002","PHENO_0002","no_burst_evidence",2.87531291158691,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_001",23,23,24,18.8428493255047,19.0203866331779,0.177537307673199,"TPL_001_RUN_006","none","Burst","none","TPL_001_EVENT_003","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_002","moderate",5,"BQ_002","PHENO_0002","no_burst_evidence",2.87531291158691,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_001",24,24,25,19.0203866331779,19.0748320227762,0.0544453895983024,"TPL_001_RUN_006","none","Burst","none","TPL_001_EVENT_003","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_002","moderate",5,"BQ_002","PHENO_0002","no_burst_evidence",2.87531291158691,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_001",25,25,26,19.0748320227762,19.4785180469881,0.403686024211867,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",26,26,27,19.4785180469881,19.9118767949621,0.433358747974006,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",27,27,28,19.9118767949621,20.4105120769639,0.498635282001851,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",28,28,29,20.4105120769639,20.857465931581,0.446953854617026,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",29,29,30,20.857465931581,21.2152999712456,0.357834039664592,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",30,30,31,21.2152999712456,21.6888483600681,0.473548388822536,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",31,31,32,21.6888483600681,22.151717748758,0.462869388689848,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",32,32,33,22.151717748758,22.5819374390583,0.430219690300397,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",33,33,34,22.5819374390583,22.9922285386186,0.410291099560291,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",34,34,35,22.9922285386186,23.4210482059377,0.428819667319083,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",35,35,36,23.4210482059377,23.7863523749512,0.365304169013508,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",36,36,37,23.7863523749512,24.2634013296064,0.477048954655195,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",37,37,38,24.2634013296064,24.6728901191559,0.409488789549478,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",38,38,39,24.6728901191559,25.1254006477949,0.452510528639046,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",39,39,40,25.1254006477949,25.532211046165,0.406810398370054,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",40,40,41,25.532211046165,25.9081149121717,0.375903866006671,"TPL_001_RUN_007","Tonic","none","TPL_001_STATE_002","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","none","none","eligible","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","eligible",0.94615937215323,"pre_frozen_timestamp_evidence_contract_met"
"TPL_001",41,41,42,25.9081149121717,27.9453666480228,2.03725173585117,"TPL_001_RUN_008","none","Pause","none","TPL_001_EVENT_004","complex_multi_gap","none","none","complex_multi_gap_mechanism","explicit_gap","complex_multi_gap","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",42,42,43,27.9453666480228,30.0419633893266,2.0965967413038,"TPL_001_RUN_008","none","Pause","none","TPL_001_EVENT_004","complex_multi_gap","none","none","complex_multi_gap_mechanism","explicit_gap","complex_multi_gap","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",43,43,44,30.0419633893266,32.3424937257514,2.30053033642471,"TPL_001_RUN_008","none","Pause","none","TPL_001_EVENT_004","complex_multi_gap","none","none","complex_multi_gap_mechanism","explicit_gap","complex_multi_gap","none","none","none",FALSE,"none","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",44,44,45,32.3424937257514,32.4537297945028,0.111236068751459,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable"
"TPL_001",45,45,46,32.4537297945028,32.5183523065904,0.0646225120876247,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable"
"TPL_001",46,46,47,32.5183523065904,32.6878105064026,0.169458199812207,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable"
"TPL_001",47,47,48,32.6878105064026,32.7401510488334,0.052340542430791,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable"
"TPL_001",48,48,49,32.7401510488334,32.8102865536165,0.0701355047830745,"TPL_001_RUN_009","none","Burst","none","TPL_001_EVENT_005","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","none","none","not_applicable","TPL_001_PULSE_003","strong",6,"BQ_003","PHENO_0003","ambiguous_burst_like",3.53191099003382,"injected_rate_pulse","exclude_primary_include_sensitivity","score_between_pre_frozen_gamma_null_guard_bands","not_applicable",,"not_applicable"
"TPL_001",49,49,50,32.8102865536165,32.9612154226677,0.150928869051151,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",50,50,51,32.9612154226677,33.0233027987776,0.0620873761099675,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",51,51,52,33.0233027987776,33.154809459019,0.131506660241386,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",52,52,53,33.154809459019,33.3186192541869,0.163809795167931,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",53,53,54,33.3186192541869,33.3414008677876,0.022781613600661,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",54,54,55,33.3414008677876,33.6902069402882,0.34880607250057,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",55,55,56,33.6902069402882,33.7629327051922,0.0727257649039795,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",56,56,57,33.7629327051922,33.9424738196444,0.179541114452269,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",57,57,58,33.9424738196444,34.1027240330586,0.160250213414206,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",58,58,59,34.1027240330586,34.6031654860469,0.500441452988228,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","tolerated_short_interruption",FALSE,"tolerated_short_interruption","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",59,59,60,34.6031654860469,34.7767328646557,0.173567378608889,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",60,60,61,34.7767328646557,34.8261147442423,0.0493818795865296,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",61,61,62,34.8261147442423,35.1769462641524,0.350831519910151,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",62,62,63,35.1769462641524,35.316327845644,0.139381581491604,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",63,63,64,35.316327845644,35.3977795720754,0.0814517264313451,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",64,64,65,35.3977795720754,35.8455607517655,0.447781179690098,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",65,65,66,35.8455607517655,36.128398568561,0.28283781679552,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_001",66,66,67,36.128398568561,36.1977294305607,0.0693308619996812,"TPL_001_RUN_010","Broad_HFS","none","TPL_001_STATE_003","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","none","none","not_applicable","none","none",,"none","PHENO_0101","no_burst_evidence",1.8501544797729,"null_model_burst_like_excursion","eligible","none","not_applicable",,"not_applicable"
