"Template_ID","Run_ID","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","N_ISIs","Duration_u"
"TPL_003","TPL_003_RUN_016","background","after_tonic_complex_pause_macro",139124714,"point_process=139124714","e9ad7dbca77a95519d915d602948ad8c8187943dd0cf602ce4f38cd0e1a4798c",1,0.698334356318352
"TPL_003","TPL_003_RUN_017","borderline_gap","borderline_gap_1",1639384339,"point_process=1639384339","e7fc22522763e97011005d11cb7ef3722f09b3672118d11b73659cddccac7dbc",1,1.11199124213541
"TPL_004","TPL_004_RUN_001","hfs","plain_hfs_intermediate",1818961335,"point_process=1818961335","8337afa7454c0764c14e1e9c0243ce0f131b0c370836ca714c06066fa5944e53",21,7.12657689368673
"TPL_004","TPL_004_RUN_002","burst","BQ_012",1106771126,"hfs=1514593536;nested_burst=1316150824;point_process=1106771126","5fb0802da0ba769a203986623d36832b65eec8502b6cb6596a2a01f6f86c1ca4",10,6.23100474474788
"TPL_004","TPL_004_RUN_003","hfs_with_nested_burst","BQ_068",329311119,"hfs=1002435935;nested_burst=256563395;hfs_total=254766606;point_process=329311119","7276ae4f4bd9fb330918cee698a275d309189e17b1c970c774384809fbf0661e",30,8.35465543092362
"TPL_004","TPL_004_RUN_004","borderline_gap","borderline_gap_1",1167717122,"point_process=1167717122","eb37c6bf347b9e7ff1c0b5d09ae6a305a899046fe32f255f5bde1ad10e52d6c8",1,0.932601916859858
"TPL_004","TPL_004_RUN_005","background","after_borderline_gap_only",184753078,"point_process=184753078","ba7833c799fab62de824c6729a4c7f5c4bd5ce44a248b30fde54244e581e36f1",2,1.30982706578932
"TPL_004","TPL_004_RUN_006","hfs_with_nested_burst","BQ_067",34862677,"hfs=997547101;nested_burst=1812350939;hfs_total=1963919536;point_process=34862677","37f540a67a7fda887923fe7bf3ab6e9c3f332369438ad27cecde3d9d6d82e5fc",33,6.28200192578792
"TPL_004","TPL_004_RUN_007","burst","BQ_010",1995563359,"hfs=985706797;nested_burst=2034739474;point_process=1995563359","6e1605bcfd2155f0a8dfcada331ba4ff47e23f6ad08276c15e6b73c4712a1b75",11,3.92012078501754
"TPL_004","TPL_004_RUN_008","contextual_separator","separator_1",817033182,"point_process=817033182","34cfcb0f8e39cb83dca1095da56150c5a5e7f0d18ed4542babce8e97f353c500",1,0.527554502496441
"TPL_004","TPL_004_RUN_009","burst","BQ_011",766913624,"hfs=539612748;nested_burst=174483597;point_process=766913624","afdf6d1b9f92c62eb6d4d5b376c60b01fb84955ffa7d4d1f13996beca301ed66",15,3.48960907926475
"TPL_004","TPL_004_RUN_010","background","after_contextual_macro",1406665160,"point_process=1406665160","5f93c51c5a9324c914ea42072762d38d3721bd480baad337b11c67b693d21204",3,2.54653361741356
"TPL_004","TPL_004_RUN_011","tonic","tonic_stn_like_empirical",1440968285,"point_process=1440968285","6446127f7a2311ced328f64f1003e1bf8d90a7c3fb1a6d723ae620dd05273e5a",12,5.92850238565754
"TPL_004","TPL_004_RUN_012","pause","canonical_after_tonic",1911388359,"point_process=1911388359","b6c963b63afe0a6a1dc14057573220e4856290a3ad07b78aa7178edccc905e40",1,4.09183091144078
"TPL_004","TPL_004_RUN_013","tonic","tonic_generic_stress",1569215103,"point_process=1569215103","68d8372edc30af9a3d2065f67abb86c835a20708fb816151a22cdcfa03b55b28",11,9.793417294066
"TPL_004","TPL_004_RUN_014","background","after_tonic_only",1290139383,"point_process=1290139383","b6a9f22b925e6a9f882eb8cb70db5b5bc8331cfda549f795d8c382555d341909",2,1.48381324828849
"TPL_004","TPL_004_RUN_015","pause","canonical_standalone",1250732982,"point_process=1250732982","e548efc73d58f5f4b6b952b30e47966724b77d381daa16488b7bfb08f7ebfc6d",1,4.07853754251264
"TPL_005","TPL_005_RUN_001","borderline_gap","borderline_gap_1",1032402321,"point_process=1032402321","c4508037e0bc81a97a8c968867d6eb60976242d10a7db5ff16658b66de8c362b",1,0.969133212284651
"TPL_005","TPL_005_RUN_002","hfs_with_nested_burst","BQ_070",1913523802,"hfs=1148150554;nested_burst=1636980439;hfs_total=1870656564;point_process=1913523802","8d01161e3bec7e37e4dd4f4f8ea2f2525309e8484cc90dda61eaf3e87c1b8a8f",31,10.8574728059913
"TPL_005","TPL_005_RUN_003","background","after_hfs_overlay_hfs_2",1812643845,"point_process=1812643845","b1a4ac04b8e9d4749b9d5f01f5601d4bc56baa785e7791f29fdeebfc37992abf",2,0.958057072192665
"TPL_005","TPL_005_RUN_004","pause","canonical_standalone",1601199254,"point_process=1601199254","f2d604dd426fc6ab067d2823abb0a88a9178fc08dfff4f1fcd75fdda00316bb8",1,3.80632259980775
"TPL_005","TPL_005_RUN_005","background","after_canonical_pause_only",1717981675,"point_process=1717981675","3c605faee427382d83db66a71b09e3cfcaed13c9b00dbfbab191b143472ba133",3,1.29787660559003
"TPL_005","TPL_005_RUN_006","tonic","tonic_stn_like_empirical",451638323,"point_process=451638323","6b2fa0688df65dc9edb958149d7294f287303db80c8880265647b89b86b7c2bc",16,7.40850363550786
"TPL_005","TPL_005_RUN_007","background","after_tonic_only",916041946,"point_process=916041946","cac08fddeff1c996803fe81467e287c3e364f1a7129aff646d4f6d5d06afeab2",1,0.569545605813564
"TPL_005","TPL_005_RUN_008","hfs_with_nested_burst","BQ_069",519690389,"hfs=284551090;nested_burst=1724233641;hfs_total=1110017018;point_process=519690389","1aa9231dc34afcd20bc04871605d6cb5867161470142bf47b8091107437533c7",29,10.4444381236905
"TPL_005","TPL_005_RUN_009","background","after_hfs_overlay_hfs_1",1452055705,"point_process=1452055705","21ff124dab05e9086178508f86615d584438b47262b90cc721feca95a0359ab8",3,1.36435319059453
"TPL_005","TPL_005_RUN_010","tonic","tonic_generic_stress",1115376267,"point_process=1115376267","d191e85c967702878aa5e633e92cf9fa9f5f3aa996100ce766fe19c4b89bf421",15,8.29941159433513
"TPL_005","TPL_005_RUN_011","pause","canonical_after_tonic",819682713,"point_process=819682713","8296eac575ebfa51a6902bd8924da3094727c656f04167d92fa53cb7cc004cd6",1,2.85278247408569
"TPL_005","TPL_005_RUN_012","burst","BQ_013",478897772,"hfs=1340189994;nested_burst=770167114;point_process=478897772","17cc771c3f14da78f923b33e28f206c49f07eeb14c8b98075da5fe778f9b84ef",17,4.95460928719402
"TPL_005","TPL_005_RUN_013","hfs","plain_hfs_irregular",701943270,"point_process=701943270","854f03404db0431939b329d660224077d0b24ef229767b4df74650dd237ec588",19,3.73373008311457
"TPL_005","TPL_005_RUN_014","burst","BQ_014",542993143,"hfs=2131549373;nested_burst=744639028;point_process=542993143","96ade8badf40b7c73b88438844a44a5bc5863ddca7b3d5976f282a2717424087",11,3.96699703392569
"TPL_005","TPL_005_RUN_015","contextual_separator","separator_1",402403232,"point_process=402403232","e1b742b992208c54d170cafb434d8a3463784ca0d0c11936ced98e2dc98dba32",1,0.53465510210634
"TPL_005","TPL_005_RUN_016","burst","BQ_015",1991168663,"hfs=1453273954;nested_burst=3562469;point_process=1991168663","d062ae4abf6f8e98357d40beb943031d56ce90005034ee5231ccaaf845bee7e7",7,3.55481035366391
"TPL_006","TPL_006_RUN_001","tonic","tonic_generic_stress",2040222039,"point_process=2040222039","28f4f5cb91cf04853573a2c719c3c04e66278488a3f651d586c4237275f3c217",12,5.5580321586223
"TPL_006","TPL_006_RUN_002","pause","complex_multi_gap_after_tonic",1407915605,"point_process=1407915605","a46b19d54fe7fdd5da9e353697eda15050053f5d080d3208e0fd50b165e11de6",3,5.30847686901689
"TPL_006","TPL_006_RUN_003","background","after_tonic_complex_pause_macro",1534369434,"point_process=1534369434","7a7f1ad4f4f652d67e201e3a8b24d141f936b94ca158888fbf0c7e22915f2f56",3,3.66274364710084
"TPL_006","TPL_006_RUN_004","tonic","tonic_stn_like_empirical",1210021086,"point_process=1210021086","97692ea7c829c40241c2cc2956f64622df7804fba07bf6f512d28f22a4795afc",16,8.7532806470424
"TPL_006","TPL_006_RUN_005","pause","canonical_after_tonic",1736250486,"point_process=1736250486","a40bef1494c7be0b9b3b4ddc04220f3a5287d0705e8a203b53995f19982d74ee",1,4.91331988805905
"TPL_006","TPL_006_RUN_006","borderline_gap","borderline_gap_1",1135975580,"point_process=1135975580","409d51fdfd87bf5a9fdac364df5e06cb07e54260f5f18152669fd6790a90b3a1",1,1.12293546622852
"TPL_006","TPL_006_RUN_007","background","after_borderline_gap_only",383590906,"point_process=383590906","0a02ee0aaf8454cb33c6b7ec8bd9880494d9802ee1983d70607f7ce0c82014e4",1,0.172469994858984
"TPL_006","TPL_006_RUN_008","hfs","plain_hfs_intermediate",379330112,"point_process=379330112","2516feecc6aebcca59471d11cc9b6f24d1a775d19e44476d54d18fe220c0e19d",32,8.30684424021444
"TPL_006","TPL_006_RUN_009","burst","BQ_017",2094449451,"hfs=63226249;nested_burst=640721103;point_process=2094449451","d7758e8b44da1d2f618858f895ab2375c7e26e635cc659cdb14ec49d0c34094a",14,6.24773624824021
"TPL_006","TPL_006_RUN_010","burst","BQ_018",638193452,"hfs=1538213173;nested_burst=442477112;point_process=638193452","2fa3d930a717f09f24bc06af2f282ba07341948b13f6be54368506c8b4884c0c",11,3.72932284273301
"TPL_006","TPL_006_RUN_011","contextual_separator","separator_1",968410946,"point_process=968410946","91c6db4d64823ca8e40a967129427394c35f0a9b00b94b5c25f0eddbd7190468",1,0.508478683838621
"TPL_006","TPL_006_RUN_012","burst","BQ_016",283150991,"hfs=1854794158;nested_burst=1448503302;point_process=283150991","fc2072a977c24e065a3c7de31528c6b8e6848576d4ae589a554bb5bcf73ce6f1",13,3.01059674011324
"TPL_006","TPL_006_RUN_013","hfs_with_nested_burst","BQ_071",1280243793,"hfs=1197789220;nested_burst=1020137944;hfs_total=1153315270;point_process=1280243793","ed1e7ee3a6a49014557f05ca110e06d89da23354df01649b1432c41061a3a776",32,6.77047196026758
"TPL_006","TPL_006_RUN_014","pause","canonical_composite_hfs_connector",276880836,"point_process=276880836","3a6cfd4c1153eaa18fdc439f576ac56ffb01e01ac5664ebc8960526d1bbe9c98",1,2.99754718602635
"TPL_006","TPL_006_RUN_015","hfs_with_nested_burst","BQ_072",863017593,"hfs=1373219232;nested_burst=1022044777;hfs_total=143363400;point_process=863017593","3b0c7ead3a6228628dab322d66de33e56ce8316f2325fa7893136c5736e3f22c",32,10.8228926014905
"TPL_007","TPL_007_RUN_001","tonic","tonic_stn_like_empirical",784214334,"point_process=784214334","233c1b6f060192a51be6836fa41b06b03e34b494703e5af98cdf02f6c9f27789",11,5.40619264756919
"TPL_007","TPL_007_RUN_002","hfs_with_nested_burst","BQ_073",963576826,"hfs=973677831;nested_burst=1579467430;hfs_total=679342781;point_process=963576826","cf72ab4027839e6d160596323b066d52a71450e5354c181cafeaee28c94e8e84",21,8.14950394286054
"TPL_007","TPL_007_RUN_003","background","after_hfs_overlay_hfs_1",1880117636,"point_process=1880117636","b2a98ce0ed408bc252ff33ec813e7c898e464896784d467bcd71e98be3c5073e",2,1.17490471789411
"TPL_007","TPL_007_RUN_004","burst","BQ_021",1494865830,"hfs=843090476;nested_burst=1817203700;point_process=1494865830","e62ada0ef7baa64ac5206b6ae14f7a39d6cacd173f40954d647404b875194883",16,6.29814838909084
"TPL_007","TPL_007_RUN_005","hfs","plain_hfs_regular",1918946946,"point_process=1918946946","076f8fe666fe61c73e3d168a4efbff7b92fb4917e8d65328603389c8a0a25d22",21,4.92930269116955
"TPL_007","TPL_007_RUN_006","tonic","tonic_generic_stress",360262841,"point_process=360262841","ca6623460ab8b92f05d1aac7b2741aceb5246339b302e0532d1eaaea47dd18a0",16,11.5251759723486
"TPL_007","TPL_007_RUN_007","pause","canonical_after_tonic",609522793,"point_process=609522793","17fe539aaa314210cb422c5fba007580db140a3fcb23d52cec41ad1ea7d6c31d",1,3.54975725472905
"TPL_007","TPL_007_RUN_008","background","after_tonic_canonical_pause_macro",1005851862,"point_process=1005851862","ee0cd8593b8d41d584d9936641e71e302beddc7b544fbe75f808380d9736bc48",2,1.23678437638681
"TPL_007","TPL_007_RUN_009","pause","canonical_standalone",2079093739,"point_process=2079093739","ad83e6422f728257ebd659d05c0b0056047e9bd23e52d79dc47566b7bc028df9",1,2.92603360386565
"TPL_007","TPL_007_RUN_010","background","after_canonical_pause_only",1749566701,"point_process=1749566701","e3efb37eca36fd6d874bc1e9b375553a3680eadf48d1bcb349d1e3544e1fe1ab",1,0.474289184373635
"TPL_007","TPL_007_RUN_011","borderline_gap","borderline_gap_1",185639370,"point_process=185639370","f4559965d6206d2c5c0f063e09a59e5b093e19a0bf131bfe17c860846a4725a0",1,1.15871610413073
"TPL_007","TPL_007_RUN_012","background","after_borderline_gap_only",171953917,"point_process=171953917","319b4a36eb1e55beb8e7c230fe8d34b94f256997414c53cecdfb6678288217ee",1,0.448829533692719
"TPL_007","TPL_007_RUN_013","burst","BQ_019",646742746,"hfs=1384031074;nested_burst=2031482217;point_process=646742746","53779edde0d74393165021216f0f61eb3df57b24264cc93798d70b76288e380d",10,3.55520938089277
"TPL_007","TPL_007_RUN_014","contextual_separator","separator_1",631643271,"point_process=631643271","0f964e9b07ae964230c910d87eb948ddb093ece02eca0bdaf964a304b116cd5c",1,0.644784193639727
"TPL_007","TPL_007_RUN_015","burst","BQ_020",1872540926,"hfs=425386522;nested_burst=1019978259;point_process=1872540926","ad6d1c383245c9b3625f9b811172e93405ca75ab4a6c84203b9ca9a8b9fd102f",11,3.24577762127893
"TPL_007","TPL_007_RUN_016","background","after_contextual_macro",1598930693,"point_process=1598930693","411895001e4199fe3883a0c56290c519bd7cce3e237f483b6768a882cd852080",2,1.44141368411209
"TPL_007","TPL_007_RUN_017","hfs_with_nested_burst","BQ_074",1708937661,"hfs=1048010274;nested_burst=1287983298;hfs_total=1980993989;point_process=1708937661","876cceb7e8d67696c4aec02ddd81be0107cbad0e816d3991ece67ff72d319ce5",34,8.05854139717572
"TPL_008","TPL_008_RUN_001","tonic","tonic_stn_like_empirical",640750628,"point_process=640750628","e74c75592ab6298b1fa291cbf8b31408c779cde18b44b7dab7c6139f2ff428be",13,5.86464570698215
"TPL_008","TPL_008_RUN_002","pause","canonical_after_tonic",1394193774,"point_process=1394193774","ae0d6a7f90bbb66ab02e7e80c1ef168d933cd0529f2900db493862bb7bb3e1a1",1,4.83968273652718
"TPL_008","TPL_008_RUN_003","background","after_tonic_canonical_pause_macro",1004263402,"point_process=1004263402","c9d539b76494c9cd15aa108405b8b664ed4582add25455087d250333a7e2fe38",3,1.44317573159591
"TPL_008","TPL_008_RUN_004","borderline_gap","borderline_gap_1",838012381,"point_process=838012381","e0fab4eb266770d810c05066debd4b8d84713bd3c2dc4943f859a5d9508afb3b",1,1.45986472488381
"TPL_008","TPL_008_RUN_005","burst","BQ_023",1107476770,"hfs=999071100;nested_burst=1991106921;point_process=1107476770","bcf5cc66b095872b29473d9124dd59650822c11577131b77bde0b4351517195a",14,3.75864036869908
"TPL_008","TPL_008_RUN_006","contextual_separator","separator_1",1854308016,"point_process=1854308016","4d1b5e2ffa190771c2de98eefae45278167f01f6ab84e63133fb3f7e3cf5eb20",1,0.486035637138411
"TPL_008","TPL_008_RUN_007","burst","BQ_024",480687341,"hfs=1670171073;nested_burst=1518008645;point_process=480687341","83ab24db5c9f63a98de7dc1815567953cdb1b80adc16d6cab60770f280d7579a",10,2.54756340508717
"TPL_008","TPL_008_RUN_008","background","after_contextual_macro",1981848169,"point_process=1981848169","5c4a511f3135cde9453aacbb1fe74447c3dec3eb7db5e732e134ece98ab230b0",1,0.593215521994645
"TPL_008","TPL_008_RUN_009","hfs_with_nested_burst","BQ_075",1310544601,"hfs=2128921464;nested_burst=425698236;hfs_total=1296116654;point_process=1310544601","ca141da7e9be189d5afef3ee7fa66f646c85252b95113b33150f809e4ce7d762",34,10.8977417547375
"TPL_008","TPL_008_RUN_010","pause","canonical_composite_hfs_connector",2087353265,"point_process=2087353265","232cbd1b247c62c1dcbd1279be2a86159101263733b7e2212ea235b178694c8c",1,4.77566665727645
"TPL_008","TPL_008_RUN_011","hfs_with_nested_burst","BQ_076",1448687887,"hfs=855110069;nested_burst=1010782440;hfs_total=452303623;point_process=1448687887","08b5e07765de2713c79328b23072a80227d12de7f6642bcc9e0eef0f1bf0caf2",32,5.56367108061483
"TPL_008","TPL_008_RUN_012","tonic","tonic_generic_stress",1560933758,"point_process=1560933758","006804cab4e8f40d62e76f6b0153bbf313b997b7dc975e36a967dbb973e142b2",15,7.87921786657884
"TPL_008","TPL_008_RUN_013","pause","complex_multi_gap_after_tonic",101482711,"point_process=101482711","56295ee9ce2120f423a59f1af5feb3efd997520bd02efdf05a2dc0abe4114f9c",2,4.95295363888144
"TPL_008","TPL_008_RUN_014","hfs","plain_hfs_regular",135860063,"point_process=135860063","4f9f25bbf120c508d73718c949314d89579b7d417b51c0256c2adbdcb3035ede",29,9.71081300144136
"TPL_008","TPL_008_RUN_015","burst","BQ_022",1266092700,"hfs=1894184899;nested_burst=292092853;point_process=1266092700","f8d0126870a470c547ffb2b4a44d04c673ae9293ed0351273541259c46d4b55b",13,5.707284913889
"TPL_009","TPL_009_RUN_001","borderline_gap","borderline_gap_1",1286534796,"point_process=1286534796","c1a40670af157b0ef2184b5f9bc060a8cf31b78166faf3294868bd34ab3e1d1d",1,1.44042575463187
"TPL_009","TPL_009_RUN_002","background","after_borderline_gap_only",907792950,"point_process=907792950","68bad68d2c19999127b63a07b1156cf6e03216d5d3684a66bb2fd5930c03d5a2",3,1.58617650437089
